net,sta,loc,chan,year,revstat,evid,rstat_ohe,file,pref_nslc
UW,PASS,,HHZ,2024,manual,uw62057241,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62057241.tgz,False
UW,PASS,,HHZ,2024,manual,uw62050116,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62050116.tgz,False
UW,PASS,,HHZ,2024,manual,uw62017076,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62017076.tgz,False
UW,PASS,,HHZ,2024,manual,uw62061241,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62061241.tgz,False
UW,PASS,,HHZ,2024,manual,uw62045242,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62045242.tgz,False
UW,PASS,,HHZ,2024,manual,uw62016182,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62016182.tgz,False
UW,PASS,,HHZ,2024,manual,uw61980231,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61980231.tgz,False
UW,PASS,,HHZ,2024,manual,uw62059087,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62059087.tgz,False
UW,PASS,,HHZ,2024,manual,uw62036681,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62036681.tgz,False
UW,PASS,,HHZ,2024,manual,uw62008052,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62008052.tgz,False
UW,PASS,,HHZ,2024,manual,uw62015567,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62015567.tgz,False
UW,PASS,,HHZ,2024,manual,uw62066576,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62066576.tgz,False
UW,PASS,,HHZ,2024,manual,uw62041081,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62041081.tgz,False
UW,PASS,,HHZ,2024,manual,uw62016442,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62016442.tgz,False
UW,PASS,,HHZ,2024,manual,uw62030321,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62030321.tgz,False
UW,PASS,,HHZ,2024,manual,uw62006687,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62006687.tgz,False
UW,PASS,,HHZ,2024,manual,uw62060847,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62060847.tgz,False
UW,PASS,,HHZ,2024,manual,uw62056111,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62056111.tgz,False
UW,PASS,,HHZ,2024,manual,uw61980686,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61980686.tgz,False
UW,PASS,,HHZ,2024,manual,uw62043736,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62043736.tgz,False
UW,PASS,,HHZ,2024,manual,uw62033171,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62033171.tgz,False
UW,PASS,,HHZ,2024,manual,uw62048931,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62048931.tgz,False
UW,PASS,,HHZ,2024,manual,uw62026781,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62026781.tgz,False
UW,PASS,,HHZ,2024,manual,uw62013312,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62013312.tgz,False
UW,PASS,,HHZ,2024,manual,uw61991956,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61991956.tgz,False
UW,PASS,,HHZ,2024,manual,uw62039841,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62039841.tgz,False
UW,PASS,,HHZ,2024,manual,uw61503063,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61503063.tgz,False
UW,PASS,,HHZ,2024,manual,uw62020652,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62020652.tgz,False
UW,PASS,,HHZ,2024,manual,uw62036781,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62036781.tgz,False
UW,PASS,,HHZ,2024,manual,uw62040401,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62040401.tgz,False
UW,PASS,,HHZ,2024,manual,uw62055756,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62055756.tgz,False
UW,PASS,,HHZ,2024,manual,uw62049551,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62049551.tgz,False
UW,PASS,,HHZ,2024,manual,uw62017411,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62017411.tgz,False
UW,PASS,,HHZ,2024,manual,uw62036811,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62036811.tgz,False
UW,PASS,,HHZ,2024,manual,uw62008057,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62008057.tgz,False
UW,PASS,,HHZ,2024,manual,uw62013477,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62013477.tgz,False
UW,PASS,,HHZ,2024,manual,uw62039881,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62039881.tgz,False
UW,PASS,,HHZ,2024,manual,uw62055581,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62055581.tgz,False
UW,PASS,,HHZ,2024,manual,uw62027116,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62027116.tgz,False
UW,PASS,,HHZ,2024,manual,uw62016452,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62016452.tgz,False
UW,PASS,,HHZ,2024,manual,uw62022091,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62022091.tgz,False
UW,PASS,,HHZ,2024,manual,uw62006457,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62006457.tgz,False
UW,PASS,,HHZ,2024,manual,uw61994347,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61994347.tgz,False
UW,PASS,,HHZ,2024,manual,uw61990451,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61990451.tgz,False
UW,PASS,,HHZ,2024,manual,uw61980642,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61980642.tgz,False
UW,PASS,,HHZ,2024,manual,uw62041881,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62041881.tgz,False
UW,PASS,,HHZ,2024,manual,uw62016661,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62016661.tgz,False
UW,PASS,,HHZ,2024,manual,uw62055956,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62055956.tgz,False
UW,PASS,,HHZ,2024,manual,uw62020311,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62020311.tgz,False
UW,PASS,,HHZ,2024,manual,uw62020701,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62020701.tgz,False
UW,PASS,,HHZ,2024,manual,uw62018061,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62018061.tgz,False
UW,PASS,,HHZ,2024,manual,uw62030706,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62030706.tgz,False
UW,PASS,,HHZ,2024,manual,uw62042596,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62042596.tgz,False
UW,PASS,,HHZ,2024,manual,uw62054486,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62054486.tgz,False
UW,PASS,,HHZ,2024,manual,uw62045207,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62045207.tgz,False
UW,PASS,,HHZ,2024,manual,uw62060642,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62060642.tgz,False
UW,PASS,,HHZ,2024,manual,uw61984826,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61984826.tgz,False
UW,PASS,,HHZ,2024,manual,uw62042352,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62042352.tgz,False
UW,PASS,,HHZ,2024,manual,uw62016707,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62016707.tgz,False
UW,PASS,,HHZ,2024,manual,uw61987907,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61987907.tgz,False
UW,PASS,,HHZ,2024,manual,uw62017961,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62017961.tgz,False
UW,PASS,,HHZ,2024,manual,uw62049362,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62049362.tgz,False
UW,PASS,,HHZ,2024,manual,uw62007192,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62007192.tgz,False
UW,PASS,,HHZ,2024,manual,uw62034766,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62034766.tgz,False
UW,PASS,,HHZ,2024,manual,uw62060057,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62060057.tgz,False
UW,PASS,,HHZ,2024,manual,uw61987246,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61987246.tgz,False
UW,PASS,,HHZ,2024,manual,uw62008936,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62008936.tgz,False
UW,PASS,,HHZ,2024,manual,uw62063601,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62063601.tgz,False
UW,PASS,,HHZ,2024,manual,uw62031041,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62031041.tgz,False
UW,PASS,,HHZ,2024,manual,uw62044186,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62044186.tgz,False
UW,PASS,,HHZ,2024,manual,uw61983091,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61983091.tgz,False
UW,PASS,,HHZ,2024,manual,uw61997621,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61997621.tgz,False
UW,PASS,,HHZ,2024,manual,uw62018016,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62018016.tgz,False
UW,PASS,,HHZ,2024,manual,uw62031731,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62031731.tgz,False
UW,PASS,,HHZ,2024,manual,uw62058396,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62058396.tgz,False
UW,PASS,,HHZ,2024,manual,uw62021127,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62021127.tgz,False
UW,PASS,,HHZ,2024,manual,uw62005052,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62005052.tgz,False
UW,PASS,,HHZ,2024,manual,uw62061261,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62061261.tgz,False
UW,PASS,,HHZ,2024,manual,uw62060631,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62060631.tgz,False
UW,PASS,,HHZ,2024,manual,uw61996302,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw61996302.tgz,False
UW,PASS,,HHZ,2024,manual,uw62032771,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62032771.tgz,False
UW,PASS,,HHZ,2024,manual,uw62065416,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62065416.tgz,False
UW,PASS,,HHZ,2024,manual,uw62027751,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62027751.tgz,False
UW,PASS,,HHZ,2024,manual,uw62037542,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62037542.tgz,False
UW,PASS,,HHZ,2024,manual,uw62017692,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62017692.tgz,False
UW,PASS,,HHZ,2024,manual,uw62048341,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62048341.tgz,False
UW,PASS,,HHZ,2024,manual,uw62021487,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62021487.tgz,False
UW,PASS,,HHZ,2024,manual,uw62005492,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62005492.tgz,False
UW,PASS,,HHZ,2024,manual,uw62038316,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62038316.tgz,False
UW,PASS,,HHZ,2024,manual,uw62042451,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2024/uw62042451.tgz,False
UW,PASS,,HHZ,2023,manual,uw61938237,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61938237.tgz,False
UW,PASS,,HHZ,2023,manual,uw61937306,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61937306.tgz,False
UW,PASS,,HHZ,2023,manual,uw61933001,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61933001.tgz,False
UW,PASS,,HHZ,2023,manual,uw61938222,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61938222.tgz,False
UW,PASS,,HHZ,2023,manual,uw61938787,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61938787.tgz,False
UW,PASS,,HHZ,2023,manual,uw61916917,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61916917.tgz,False
UW,PASS,,HHZ,2023,manual,uw61942576,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61942576.tgz,False
UW,PASS,,HHZ,2023,manual,uw61938557,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61938557.tgz,False
UW,PASS,,HHZ,2023,manual,uw61944311,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61944311.tgz,False
UW,PASS,,HHZ,2023,manual,uw61953862,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61953862.tgz,False
UW,PASS,,HHZ,2023,manual,uw61958472,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61958472.tgz,False
UW,PASS,,HHZ,2023,manual,uw61918902,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61918902.tgz,False
UW,PASS,,HHZ,2023,manual,uw61954101,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61954101.tgz,False
UW,PASS,,HHZ,2023,manual,uw61943246,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61943246.tgz,False
UW,PASS,,HHZ,2023,manual,uw61937302,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61937302.tgz,False
UW,PASS,,HHZ,2023,manual,uw61941392,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61941392.tgz,False
UW,PASS,,HHZ,2023,manual,uw61953621,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61953621.tgz,False
UW,PASS,,HHZ,2023,manual,uw61947442,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61947442.tgz,False
UW,PASS,,HHZ,2023,manual,uw61932342,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61932342.tgz,False
UW,PASS,,HHZ,2023,manual,uw61916791,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61916791.tgz,False
UW,PASS,,HHZ,2023,manual,uw61939941,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61939941.tgz,False
UW,PASS,,HHZ,2023,manual,uw61915501,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61915501.tgz,False
UW,PASS,,HHZ,2023,manual,uw61960561,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61960561.tgz,False
UW,PASS,,HHZ,2023,manual,uw61941587,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61941587.tgz,False
UW,PASS,,HHZ,2023,manual,uw61945642,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61945642.tgz,False
UW,PASS,,HHZ,2023,manual,uw61915302,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61915302.tgz,False
UW,PASS,,HHZ,2023,manual,uw61938537,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61938537.tgz,False
UW,PASS,,HHZ,2023,manual,uw61941817,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61941817.tgz,False
UW,PASS,,HHZ,2023,manual,uw61938077,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61938077.tgz,False
UW,PASS,,HHZ,2023,manual,uw61931867,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61931867.tgz,False
UW,PASS,,HHZ,2023,manual,uw61929966,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61929966.tgz,False
UW,PASS,,HHZ,2023,manual,uw61971676,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61971676.tgz,False
UW,PASS,,HHZ,2023,manual,uw61956746,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61956746.tgz,False
UW,PASS,,HHZ,2023,manual,uw61960237,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61960237.tgz,False
UW,PASS,,HHZ,2023,manual,uw61939222,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61939222.tgz,False
UW,PASS,,HHZ,2023,manual,uw61942861,1,/Users/nates/Code/Mt_Baker_LF_Research/processed_data/template/single_station/UW.PASS..HHZ/manual/2023/uw61942861.tgz,False
