evid,etype,event_timestamp,lat,lon,depth,distance,wrms,erhor,sdep,rflag,arrival_timestamp,net,sta,location,seedchan,iphase,quality,deltim,magnitude,magtype,nsta,nobs,uncertainty
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:04.31-08,UW,COW,,EHZ,P,0.5,0.06,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:08.11-08,UW,LMW,,EHZ,P,0.5,0.1,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:12.77-08,UW,BFW,,EHZ,P,0.5,0.11,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:13.57-08,UW,FMW,,EHZ,P,0.3,0.21,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:14.44-08,UW,GHW,,EHZ,P,0.3,0.2,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:16.85-08,UW,CPW,,EHZ,P,0.5,0.07,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:17.42-08,UW,GSM,,EHZ,P,0.3,0.16,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:19.4-08,UW,NAC,,EHZ,P,0.5,0.15,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:21.76-08,UW,YAK,,EHZ,P,0.3,0.21,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:22.72-08,UW,SMW,,EHZ,P,0.3,0.16,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:25.96-08,UW,HDW,,EHZ,P,0.3,0.2,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:27.5-08,UW,HTW,,EHZ,P,0.3,0.18,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:31.65-08,UW,RSW,,EHZ,P,0.5,0.08,3.3,d,3,3,0.1
10076818,lf,1980-04-04 09:32:58.35-08,46.2045,-122.1933333,0.836,3.0,0.4,1.603,1.37,F,1980-04-04 09:33:32.91-08,UW,CPW,,EHZ,S,0.3,0.16,3.3,d,3,3,0.1
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:03.04-07,UW,SFT,,EHZ,P,1.0,0.01,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:03.08-07,UW,APE,,EHZ,P,0.3,0.16,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:03.76-07,UW,CDF,,EHZ,P,0.3,0.18,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:04.34-07,UW,MTM,,EHZ,P,0.3,0.27,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:04.82-07,UW,LVP,,EHZ,P,0.3,0.24,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:06.52-07,UW,COW,,EHZ,P,0.3,0.16,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:06.76-07,UW,CMM,,EHZ,P,0.3,0.24,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:06.78-07,UW,RAN,,EHZ,P,0.3,0.2,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:10.26-07,UW,LMW,,EHZ,P,0.3,0.21,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:11.9-07,UW,CMM,,EHZ,S,0.3,0.22,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:12.4-07,UW,BFW,,EHZ,P,0.3,0.16,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:16.05-07,UW,FMW,,EHZ,P,0.3,0.2,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:17.98-07,UW,CPW,,EHZ,P,0.3,0.25,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:19.59-07,UW,GSM,,EHZ,P,0.3,0.16,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:20.53-07,UW,GLD,,EHZ,P,0.3,0.17,1.8,d,2,2,0.19
10085793,lf,1980-05-18 10:05:00.5-07,46.2063333,-122.2061667,0.406,11.0,0.25,1.117,1.23,F,1980-05-18 10:05:25.86-07,UW,GMW,,EHZ,P,0.0,0.17,1.8,d,2,2,0.19
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:34.45-07,UW,SFT,,EHZ,P,0.3,0.15,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:34.51-07,UW,APE,,EHZ,P,0.5,0.1,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:34.9-07,UW,CDF,,EHZ,P,0.5,0.1,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:35.77-07,UW,MTM,,EHZ,P,0.8,0.04,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:36.11-07,UW,LVP,,EHZ,P,0.8,0.04,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:36.36-07,UW,APE,,EHZ,S,0.5,0.1,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:36.65-07,UW,SFT,,EHZ,S,0.3,0.28,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:37.21-07,UW,CDF,,EHZ,S,0.3,0.28,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:37.9-07,UW,RAN,,EHZ,P,0.5,0.11,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:38.12-07,UW,COW,,EHZ,P,0.3,0.2,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:38.44-07,UW,CMM,,EHZ,P,0.8,0.05,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:38.52885-07,UW,MTM,,EHZ,S,0.5,0.15,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:39.724416-07,UW,LVP,,EHZ,S,0.5,0.15,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:41.73-07,UW,LMW,,EHZ,P,0.5,0.12,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:42.67-07,UW,COW,,EHZ,S,0.0,0.29,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:43.05-07,UW,CMM,,EHZ,S,0.5,0.12,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:46.23-07,UW,BFW,,EHZ,P,0.5,0.07,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:47.27-07,UW,FMW,,EHZ,P,0.5,0.1,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:47.58-07,UW,GHW,,EHZ,P,0.0,0.36,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:50.48-07,UW,CPW,,EHZ,P,0.5,0.09,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:50.99-07,UW,GSM,,EHZ,P,0.3,0.25,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:55.3-07,UW,RMW,,EHZ,P,0.5,0.12,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:56.55-07,UW,SMW,,EHZ,P,0.3,0.26,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:56.66-07,UW,ELL,,EHZ,P,0.0,0.55,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:56.93-07,UW,GMW,,EHZ,P,0.3,0.2,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:57.44-07,UW,BFW,,EHZ,S,0.0,0.14,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:57.44-07,UW,SPW,,EHZ,P,0.0,0.37,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:58.38-07,UW,FMW,,EHZ,S,0.0,0.12,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:59.02-07,UW,TBM,,EHZ,P,0.3,0.2,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:19:59.83-07,UW,GHW,,EHZ,S,0.0,0.61,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:20:00.21-07,UW,HDW,,EHZ,P,0.3,0.26,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:20:00.6-07,UW,HTW,,EHZ,P,0.0,0.41,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:20:04.78-07,UW,CPW,,EHZ,S,0.0,0.31,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:20:05.49-07,UW,RSW,,EHZ,P,0.0,0.59,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:20:05.6-07,UW,GSM,,EHZ,S,0.0,0.62,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:20:07.08-07,UW,JCW,,EHZ,P,0.3,0.25,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:20:11.36-07,UW,YAK,,EHZ,S,0.0,0.3,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:20:16.1-07,UW,GMW,,EHZ,S,0.0,0.8,2.28,d,6,6,0.282
10086058,lf,1980-05-18 11:19:32.029999-07,46.2065,-122.1883333,2.626,13.0,0.14,0.37,5.61,F,1980-05-18 11:20:33.17-07,UW,JCW,,EHZ,S,0.0,0.39,2.28,d,6,6,0.282
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:13.24-07,UW,APE,,EHZ,P,0.5,0.15,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:13.39-07,UW,SFT,,EHZ,P,0.8,0.04,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:13.59-07,UW,CDF,,EHZ,P,0.5,0.11,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:14.75-07,UW,LVP,,EHZ,P,0.5,0.1,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:15.09-07,UW,APE,,EHZ,S,1.0,0.03,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:15.92-07,UW,CDF,,EHZ,S,0.3,0.21,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:16.46-07,UW,CMM,,EHZ,P,0.5,0.14,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:16.55-07,UW,RAN,,EHZ,P,0.5,0.08,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:16.79-07,UW,COW,,EHZ,P,0.3,0.15,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:20.37-07,UW,LMW,,EHZ,P,0.5,0.09,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:21-07,UW,CMM,,EHZ,S,0.3,0.18,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:25.040156-07,UW,BFW,,EHZ,P,0.8,0.06,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:26-07,UW,GHW,,EHZ,P,0.3,0.2,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:26.118861-07,UW,FMW,,EHZ,P,0.8,0.06,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:39.32-07,UW,HTW,,EHZ,P,0.3,0.25,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:41.84-07,UW,RSW,,EHZ,P,0.3,0.19,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:45.57-07,UW,JCW,,EHZ,P,0.3,0.29,1.6,d,4,4,0.12
10086708,lf,1980-05-18 12:40:10.35-07,46.208,-122.1871667,-0.964,13.0,0.34,0.84,31.61,F,1980-05-18 12:40:45.68-07,UW,GBL,,EHZ,P,0.3,0.24,1.6,d,4,4,0.12
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:36.1-07,UW,APE,,EHZ,P,0.5,0.07,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:36.22-07,UW,SFT,,EHZ,P,0.8,0.06,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:36.65-07,UW,CDF,,EHZ,P,0.8,0.04,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:37.39-07,UW,MTM,,EHZ,P,0.8,0.06,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:37.73-07,UW,LVP,,EHZ,P,0.8,0.05,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:38.05-07,UW,APE,,EHZ,S,0.3,0.19,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:38.45-07,UW,SFT,,EHZ,S,0.3,0.25,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:38.79-07,UW,CDF,,EHZ,S,0.3,0.18,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:39.63-07,UW,RAN,,EHZ,P,1.0,0.02,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:39.71-07,UW,COW,,EHZ,P,1.0,0.02,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:39.93-07,UW,CMM,,EHZ,P,0.5,0.14,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:40.24-07,UW,MTM,,EHZ,S,0.0,0.09,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:41.12-07,UW,LVP,,EHZ,S,0.0,0.14,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:43.2-07,UW,LMW,,EHZ,P,0.3,0.16,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:44.27-07,UW,RAN,,EHZ,S,0.0,0.19,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:44.71-07,UW,CMM,,EHZ,S,0.3,0.26,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:48.39-07,UW,FMW,,EHZ,P,0.3,0.16,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:50.59-07,UW,LMW,,EHZ,S,0.0,0.23,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:52.62-07,UW,GSM,,EHZ,P,0.3,0.29,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:56.97-07,UW,RMW,,EHZ,P,0.3,0.25,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:33:58.79-07,UW,ELL,,EHZ,P,0.0,0.64,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:34:04.77-07,UW,MDW,,EHZ,P,0.3,0.29,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:34:06.03-07,UW,PRO,,EHZ,P,0.0,0.37,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:34:07.2-07,UW,GSM,,EHZ,S,0.0,0.26,1.5,d,2,2,0.13
10086998,lf,1980-05-18 13:33:33.5-07,46.2076667,-122.19,1.496,12.0,0.15,0.469,1.93,F,1980-05-18 13:34:08.39-07,UW,JCW,,EHZ,P,0.3,0.18,1.5,d,2,2,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:09.42-07,UW,SFT,,EHZ,P,0.8,0.05,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:10.05-07,UW,CDF,,EHZ,P,0.3,0.19,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:10.54-07,UW,MTM,,EHZ,P,0.3,0.26,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:10.81-07,UW,LVP,,EHZ,P,0.5,0.12,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:10.94-07,UW,APE,,EHZ,P,0.3,0.16,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:12.75-07,UW,RAN,,EHZ,P,0.8,0.04,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:12.86-07,UW,COW,,EHZ,P,0.8,0.05,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:13.18-07,UW,CMM,,EHZ,P,0.3,0.22,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:16.4-07,UW,LMW,,EHZ,P,0.3,0.15,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:18-07,UW,CMM,,EHZ,S,0.3,0.25,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:21.09-07,UW,BFW,,EHZ,P,0.5,0.11,1.6,d,3,3,0.13
10087608,lf,1980-05-18 15:19:06.67-07,46.205,-122.1885,1.256,11.0,0.21,0.903,3.22,F,1980-05-18 15:19:22.13-07,UW,FMW,,EHZ,P,0.5,0.08,1.6,d,3,3,0.13
