evid,etype,selectflag,version,commid,remark,magid,magnitude,magtype,uncertainty,nobs,nsta,orid,auth,subsource,to_timestamp,lat,lon,depth,quality,wrms,erhor,sdep,erlat,erlon,bogusflag,fdepth,fepi,ftime,stt,stx,sty,stz,sxx,sxy,sxz,syy,syz,szz,maglarge,azilarge,diplarge,maginter,aziinter,dipinter,magsmall,azismall,dipsmall
61997856,eq,1,2,,,3271533,0.96,l,0.06854777793537459,12,6,3266398,UW,Jiggle,2024-04-18 17:54:47.43-07,48.47683333333333,-121.85083333333333,5.56,1,0.09,0.32,1.77,,,0,n,n,n,,,,,,,,,,,1.78,69,84,0.32,299,3,0.26,,
61998876,px,1,2,2105263,Canada blast,3272128,1.26,l,0.05770653888650079,8,4,3266798,UW,Jiggle,2024-04-22 10:04:07.139999-07,49.095,-122.15466666666667,-0.54,0.25,0.19,7.09,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,7.09,193,0,1.32,,
61998956,px,1,2,2105298,Canada blast,3272168,1.05,l,0.13821034885300776,7,3,3266838,UW,Jiggle,2024-04-22 12:12:47.969999-07,49.06366666666667,-122.1595,-0.83,0.5,0.09,1.42,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.42,219,0,0.86,,
61993692,px,1,2,,,3274673,0.96,l,0.1501577874419866,7,5,3268628,UW,Jiggle,2024-05-02 12:54:18.009998-07,48.59,-122.17816666666667,-0.64,0.5,0.09,1.1,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.1,266,0,0.41,,
61994347,lf,1,2,2106478,Mt. Baker,3275228,1.55,l,0.08397815116092788,24,7,3268988,UW,Jiggle,2024-05-04 22:51:06.079998-07,48.76,-121.808,1.22,0.5,0.62,3.36,8.69,,,0,n,n,n,,,,,,,,,,,9.32,53,68,1.86,319,1,1.28,,
61996302,lf,1,2,2107118,Mt. Baker,3277463,1.27,l,0.1395169051131948,13,5,3270383,UW,Jiggle,2024-05-10 01:17:18-07,48.8255,-121.87383333333334,16.45,1,0.05,0.53,1.28,,,0,n,n,n,,,,,,,,,,,1.35,128,70,0.56,336,17,0.26,,
61996422,eq,1,3,,,3278038,0.8200000000000001,l,0.05829269986074448,5,2,3270758,UW,Jiggle,2024-05-10 12:44:27.16-07,48.75083333333333,-122.08766666666666,9.33,0.75,0.04,2.05,1.5,,,0,n,n,n,,,,,,,,,,,2.54,274,36,0.86,12,10,0.55,,
61996427,eq,1,3,,,3277618,0.85,l,0.05457132849340374,4,2,3270763,UW,Jiggle,2024-05-10 13:00:19.289997-07,48.63483333333333,-122.0615,11.41,0.75,0.03,1.73,1.03,,,0,n,n,n,,,,,,,,,,,1.79,259,15,1.12,29,67,0.33,,
61996817,su,1,2,2107258,Mt. Baker,3277868,1.5,l,0.10678374904567411,12,4,3270648,UW,Jiggle,2024-05-11 13:22:09.27-07,48.75,-121.82466666666667,-0.58,0.5,0.06,0.69,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.69,154,0,0.29,,
61998902,su,1,3,2107488,Mt. Baker,3278623,-5,h,,0,0,3271143,UW,Jiggle,2024-05-17 18:04:26.809998-07,48.74783333333333,-121.84866666666667,-0.68,0.5,0.14,0.75,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.75,184,0,0.6,,
61999162,lf,1,2,2107443,Mt. Baker,3278498,1.09,l,0.07779279887361423,9,4,3271063,UW,Jiggle,2024-05-19 10:21:50.439999-07,48.73883333333333,-121.83466666666666,-0.82,0.5,0.24,0.96,2.52,,,0,n,n,n,,,,,,,,,,,2.57,309,78,0.97,164,9,0.66,,
62007721,px,1,3,2107643,Canada,3279038,0.93,d,0.09105940288314684,4,4,3271433,UW,Jiggle,2024-05-21 12:40:40.62-07,49.109833333333334,-122.15216666666667,-0.83,0.5,0.15,1.79,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.79,303,0,1,,
62008611,lf,1,1,2107903,Mt. Baker,3279573,0.98,l,0.0116303462012195,5,3,3271763,UW,Jiggle,2024-05-24 01:42:26.419998-07,48.80233333333334,-121.86066666666666,15.95,1,0.04,0.87,1.27,,,0,n,n,n,,,,,,,,,,,1.39,341,66,0.94,144,22,0.26,,
62008936,su,1,2,2107933,Mt. Baker,3279653,1.58,l,0.09445844457689889,16,5,3271823,UW,Jiggle,2024-05-25 09:53:14.93-07,48.739,-121.83416666666666,-0.5,0.5,0.12,0.59,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.59,146,0,0.53,,
62009616,eq,1,2,,,3279918,1.28,l,0.08167574762299312,14,6,3271993,UW,Jiggle,2024-05-27 14:29:34.51-07,48.474666666666664,-121.85816666666666,3.73,0.5,0.13,0.23,8.1,,,0,n,n,n,,,,,,,,,,,8.1,47,89,0.23,56,0,0.22,,
62009721,eq,1,2,,,3279978,0.92,l,0.2705805482371255,17,7,3272028,UW,Jiggle,2024-05-28 00:09:53.51-07,48.794,-122.2045,13.62,1,0.15,0.34,0.69,,,0,n,n,n,,,,,,,,,,,0.7,22,80,0.34,110,0,0.23,,
62010436,eq,1,2,,,3280113,1.1,l,0.06099355444259624,6,3,3272113,UW,Jiggle,2024-05-29 13:51:20.989998-07,49.09883333333333,-122.13483333333333,-0.09,0.75,0.26,1.81,1.23,,,0,n,n,n,,,,,,,,,,,2.09,118,29,1.41,301,60,0.74,,
62011461,eq,1,2,,,3280798,0.65,l,0.09312692224859553,7,4,3272483,UW,Jiggle,2024-06-02 08:27:05.610001-07,48.477666666666664,-121.853,5.37,0.5,0.12,0.37,2.67,,,0,n,n,n,,,,,,,,,,,2.69,32,83,0.37,173,5,0.27,,
62005052,su,1,3,2108568,Mt. Baker,3282068,-5,h,,0,0,3273303,UW,Jiggle,2024-06-07 17:19:06.110001-07,48.762166666666666,-121.82633333333334,-0.68,0.5,0.41,1.52,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.52,209,0,1.03,,
62005492,lf,1,2,2109528,Mt. Baker,3282183,1.21,l,0.07737641979936227,9,4,3273378,UW,Jiggle,2024-06-09 03:22:33.93-07,48.74516666666667,-121.83016666666667,-0.53,0.5,0.27,1.95,3.81,,,0,n,n,n,,,,,,,,,,,4.28,264,62,1.75,48,22,0.94,,
62006457,lf,1,3,2109573,Mt. Baker,3286823,1.46,l,0.06889519178444725,20,6,3276138,UW,Jiggle,2024-06-12 02:55:20.259998-07,48.752,-121.84416666666667,-0.67,1,0.1,0.43,1.25,,,0,n,n,n,,,,,,,,,,,1.32,318,71,0.3,212,5,0.19,,
62006687,lf,1,2,2108858,Mt. Baker,3283553,0.98,l,0.07644715339339758,8,4,3274183,UW,Jiggle,2024-06-12 22:45:12.5-07,48.787333333333336,-121.84433333333334,1,0.75,0.28,2.14,2.29,,,0,n,n,n,,,,,,,,,,,3.13,350,46,0.78,134,37,0.61,,
62007192,lf,1,2,2108773,Mt. Baker,3283013,1.46,l,0.03384481085107671,12,4,3273903,UW,Jiggle,2024-06-14 13:26:24.029999-07,48.75216666666667,-121.83866666666667,-0.81,1,0.1,0.71,1.76,,,0,n,n,n,,,,,,,,,,,1.76,259,87,0.71,16,1,0.49,,
62008052,lf,1,4,2109098,Mt. Baker,3285273,1.09,l,0.10785805855391029,10,5,3275243,UW,Jiggle,2024-06-16 23:46:35.17-07,48.747,-121.84833333333333,0.68,0.5,0.07,1.42,3.29,,,0,n,n,n,,,,,,,,,,,3.59,357,66,0.42,214,19,0.3,,
62008057,lf,1,3,2109103,Mt. Baker,3285208,1.45,l,0.050980628842066444,15,6,3275198,UW,Jiggle,2024-06-16 23:49:10.360001-07,48.756166666666665,-121.83733333333333,-0.62,0.75,0.26,0.71,2.09,,,0,n,n,n,,,,,,,,,,,2.17,320,74,0.73,159,14,0.61,,
62008062,eq,1,2,,,3284478,0.54,l,0.07188652542801688,7,4,3274748,UW,Jiggle,2024-06-17 00:31:58.65-07,48.472,-121.8605,3.55,0.5,0.13,0.29,12.77,,,0,y,n,n,,,,,,,,,,,12.77,43,89,0.29,0,0,0.22,,
62008072,eq,1,2,,,3284493,0.76,l,0.10066629323647935,5,3,3274758,UW,Jiggle,2024-06-17 02:31:29.65-07,48.69616666666667,-121.96133333333333,6.95,0.75,0.14,0.48,2.2,,,0,n,n,n,,,,,,,,,,,2.25,319,77,0.48,117,11,0.31,,
62016611,px,1,3,2109018,Canadian blast,3284058,1.07,l,0.10966636960185644,6,4,3274508,UW,Jiggle,2024-06-18 12:58:06.82-07,49.09166666666667,-122.161,-0.680974,1,0.2,0.97,0.77,,,0,y,n,n,,,,,,,,,,,1.02,5,18,0.82,204,70,0.55,,
62016661,lf,1,4,2109013,Mt. Baker,3285233,1.3800000000000001,l,0.1274996799830399,10,4,3275213,UW,Jiggle,2024-06-18 14:41:27.28-07,48.76433333333333,-121.83416666666666,-0.55,0.5,0.21,1.07,2.79,,,0,n,n,n,,,,,,,,,,,2.99,311,69,0.78,206,5,0.44,,
62017076,lf,1,3,2109053,Mt. Baker,3285313,1.04,l,0.06695900937252086,8,4,3275263,UW,Jiggle,2024-06-19 22:25:26.989998-07,48.79666666666667,-121.84183333333333,2.39,0.75,0.36,1.88,1.37,,,0,n,n,n,,,,,,,,,,,2.32,340,36,0.92,139,51,0.82,,
62017166,lf,1,3,2109138,Mt. Baker,3285188,0.77,l,0.17249872098990776,6,3,3275188,UW,Jiggle,2024-06-20 09:19:48.23-07,48.795833333333334,-121.80616666666667,3.02,0.5,0.09,0.45,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.45,183,0,0.29,,
62017411,lf,1,3,2109208,Mt. Baker,3285248,1.3800000000000001,l,0.07582784720318247,10,4,3275223,UW,Jiggle,2024-06-21 06:12:38.509999-07,48.75366666666667,-121.829,1.39,1,0.06,0.65,1.13,,,0,n,n,n,,,,,,,,,,,1.31,7,60,0.66,235,20,0.32,,
62017631,eq,1,2,,,3284968,1.4000000000000001,l,0.18705037849402661,14,5,3275053,UW,Jiggle,2024-06-21 21:02:09.73-07,48.660333333333334,-122.02566666666667,0.49,1,0.09,0.31,0.64,,,0,n,n,n,,,,,,,,,,,0.68,311,70,0.32,103,17,0.21,,
62017696,eq,1,2,,,3285148,0.81,l,0.13410172570579248,10,5,3275168,UW,Jiggle,2024-06-22 06:26:04.52-07,48.705666666666666,-122.21083333333333,12,1,0.19,0.66,0.83,,,0,n,n,n,,,,,,,,,,,1.04,282,52,0.82,111,37,0.51,,
62017961,lf,1,3,2109303,Mt. Baker,3285293,0.98,l,0.023939213130859338,7,4,3275253,UW,Jiggle,2024-06-23 01:31:11.559998-07,48.76016666666666,-121.851,-0.69,0.75,0.17,1.15,2.29,,,0,n,n,n,,,,,,,,,,,2.29,72,87,1.15,163,0,0.6,,
62018016,eq,1,3,,,3285093,1.79,l,0.2778737228369781,23,8,3275123,UW,Jiggle,2024-06-23 09:13:07.469997-07,48.658166666666666,-122.01816666666667,0.57,1,0.13,0.3,0.66,,,0,n,n,n,,,,,,,,,,,0.68,280,74,0.31,107,14,0.25,,
62010092,eq,0,2,,,487912,1.698258638381958,l,0.39844319224357605,17,9,1945492,UW,RT2,2024-06-23 09:13:07.68-07,48.663333892822266,-122.03466796875,3.2100000381469727,0,0.170000002,0.730000019,13.9099998,,,0,y,,,,,,,,,,,,,13.9099998,276,89,0.730000019,266,0,0.439999998,,
62018061,lf,1,2,2109308,Mt. Baker,3285323,1.37,l,0.16067934406813178,11,4,3275268,UW,Jiggle,2024-06-23 12:15:19.119999-07,48.7985,-121.8095,-0.7,0.5,0.55,1.74,4.1,,,0,n,n,n,,,,,,,,,,,4.32,102,71,1.77,344,9,1.35,,
62010312,eq,0,1,,,487982,1.7244434356689453,l,0.3865257203578949,17,9,1945712,UW,RT2,2024-06-24 02:37:16.139999-07,48.6609992980957,-122.01966857910156,-0.38999998569488525,0,0.0799999982,0.50999999,0.870000005,,,0,n,,,,,,,,,,,,,1.00999999,260,59,0.430000007,64,29,0.270000011,,
62018251,eq,1,2,2109323,QnD,3285373,1.8800000000000001,l,0.2978353314523654,41,17,3275298,UW,Jiggle,2024-06-24 02:37:16.189999-07,48.66116666666667,-122.02166666666666,0.52,1,0.07,0.27,0.58,,,0,n,n,n,,,,,,,,,,,0.61,274,71,0.28,72,17,0.21,,
62010547,lf,1,2,2109688,Mt Baker LF glacier???,3287333,1.33,l,0.1144236241065335,6,3,3276453,UW,Jiggle,2024-06-25 08:23:42.78-07,48.849833333333336,-121.86016666666667,-0.83,0.75,0.21,3.25,1.58,,,0,n,n,n,,,,,,,,,,,3.34,157,13,1.63,2,75,0.35,,
62011227,lf,1,2,2109663,Mt Baker LF Glacier?,3287293,1.54,l,0.10619230159221849,14,5,3276423,UW,Jiggle,2024-06-27 06:36:04.02-07,48.798833333333334,-121.83166666666666,-0.8,0.5,0.23,2.16,3.58,,,0,n,n,n,,,,,,,,,,,4.18,341,58,0.87,153,30,0.39,,
62011702,lf,1,2,2109713,Mt Baker LF  Glacier??,3287428,1.28,l,0.03222045329388179,6,2,3276513,UW,Jiggle,2024-06-28 15:37:44.469999-07,48.849333333333334,-121.90933333333334,1.79,0.75,0.06,1.69,0.7,,,0,n,n,n,,,,,,,,,,,1.83,155,22,0.49,278,52,0.27,,
62019971,lf,1,2,2109778,Mt. Baker,3287703,1.01,l,0.14000250412852344,4,2,3276688,UW,Jiggle,2024-06-29 14:22:28.89-07,48.755833333333335,-121.89466666666667,7.6,0.75,0.04,1.09,1.57,,,0,n,n,n,,,,,,,,,,,1.91,319,55,0.58,55,3,0.23,,
62020311,lf,1,2,2109868,Mt. Baker,3287883,1.61,l,0.0762508632311687,15,5,3276818,UW,Jiggle,2024-06-30 21:53:26.099998-07,48.75333333333333,-121.8185,-0.7,0.5,0.56,1.37,2.94,,,0,n,n,n,,,,,,,,,,,3.12,274,70,1.41,49,13,0.97,,
62020701,lf,1,2,2109953,Mt. Baker,3288133,1.01,l,0.14052206260831812,11,5,3276993,UW,Jiggle,2024-07-01 23:31:48.969999-07,48.756166666666665,-121.82483333333333,-0.7,1,0.31,0.76,1.46,,,0,n,n,n,,,,,,,,,,,1.51,322,75,0.76,56,0,0.52,,
62013312,lf,1,2,2110103,Mt. Baker,3289018,1.45,l,0.06962501648537611,10,5,3277473,UW,Jiggle,2024-07-03 23:11:22.84-07,48.72683333333333,-121.8145,-0.7,0.5,0.44,1.18,2.82,,,0,n,n,n,,,,,,,,,,,2.84,340,83,1.18,157,6,0.85,,
62013477,lf,1,2,2110178,Mt. Baker,3289138,1.34,l,0.054135960096272084,7,4,3277568,UW,Jiggle,2024-07-04 20:02:53.789999-07,48.74666666666667,-121.85,-0.74,1,0.22,0.64,1.85,,,0,n,n,n,,,,,,,,,,,1.96,337,71,0.49,222,8,0.41,,
62022091,lf,1,2,2110218,Mt. Baker,3289253,1.49,l,0.042325295806817875,9,5,3277648,UW,Jiggle,2024-07-06 08:15:48.18-07,48.739333333333335,-121.84233333333333,-0.46,0.5,0.19,0.79,2.51,,,0,n,n,n,,,,,,,,,,,2.63,334,72,0.68,206,10,0.65,,
62022831,lf,1,2,2110288,Mt. Baker,3289388,1.6500000000000001,l,0.06225733518396659,9,3,3277753,UW,Jiggle,2024-07-08 17:57:58.65-07,48.935,-121.992,5.49,0.5,0.17,1.49,3.74,,,0,n,n,n,,,,,,,,,,,4.03,139,68,1.31,329,21,0.61,,
62023161,px,1,2,,,3289593,0.9,l,0.05172202169251061,10,5,3277888,UW,Jiggle,2024-07-09 16:26:01.68-07,48.73883333333333,-121.85966666666667,-0.78,0.5,0.33,0.76,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.76,151,0,0.67,,
62023401,px,1,2,2110473,Canada blast,3290138,1.22,l,0.03239363820859187,5,2,3278218,UW,Jiggle,2024-07-10 11:18:27.24-07,49.123666666666665,-122.1485,-1.07,0.5,0.12,1.4,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.4,267,0,0.9,,
62015567,lf,1,2,2110363,Mt. Baker,3289663,1.44,l,0.0374799399437824,15,5,3277923,UW,Jiggle,2024-07-10 16:11:05.599998-07,48.760666666666665,-121.84016666666666,-0.69,0.5,0.3,1.14,2.88,,,0,n,n,n,,,,,,,,,,,3.1,353,68,0.57,94,4,0.53,,
62016182,su,1,2,2110658,Mt. Baker,3290773,1.58,l,0.08097830642404702,9,5,3278593,UW,Jiggle,2024-07-12 18:14:19.009998-07,48.73983333333334,-121.82483333333333,-0.8,0.5,0.52,1.19,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.19,142,0,1.05,,
62016367,eq,1,2,,,3290873,0.59,l,0.04024547721419669,5,3,3278668,UW,Jiggle,2024-07-13 15:48:42.81-07,48.4635,-121.857,3.48,0.5,0.29,0.83,25.92,,,0,y,n,n,,,,,,,,,,,25.92,0,90,0.83,201,0,0.54,,
62016442,lf,1,2,2110518,Mt. Baker,3290293,1.1300000000000001,l,0.12207439625709238,10,5,3278308,UW,Jiggle,2024-07-13 20:47:29.65-07,48.772166666666664,-121.85833333333333,2.44,1,0.14,0.75,1.03,,,0,n,n,n,,,,,,,,,,,1.28,344,53,0.6,161,36,0.43,,
62016452,lf,1,2,2110528,Mt. Baker,3290308,1.27,l,0.08854670626337069,14,5,3278318,UW,Jiggle,2024-07-13 22:27:19.119999-07,48.7605,-121.835,-0.66,0.75,0.25,0.77,2,,,0,n,n,n,,,,,,,,,,,2.14,1,68,0.59,245,8,0.56,,
62016707,su,1,3,2110733,Mt. Baker,3290923,-5,h,,0,0,3278698,UW,Jiggle,2024-07-15 02:15:41.56-07,48.75783333333333,-121.85066666666667,-0.68,0.5,0.02,0.43,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.43,179,0,0.32,,
62017242,lf,1,1,2110953,Mt. Baker,3291573,1.3800000000000001,l,0.07804646797139303,8,4,3279133,UW,Jiggle,2024-07-16 16:17:12.57-07,48.73733333333333,-121.87833333333333,-0.96,0.5,0.32,2.17,8.47,,,0,n,n,n,,,,,,,,,,,8.74,320,75,1.32,148,14,0.84,,
62017257,eq,1,2,,,3291293,1.06,l,0.6284906578635917,8,4,3278953,UW,Jiggle,2024-07-16 17:50:04.549999-07,48.832166666666666,-121.5385,4.36,1,0.04,0.68,0.8,,,0,n,n,n,,,,,,,,,,,0.82,3,76,0.68,235,8,0.23,,
62017402,px,1,2,2110923,Canada blast,3291418,1.17,l,0.08326937005532642,6,3,3279043,UW,Jiggle,2024-07-17 09:59:45.56-07,49.099833333333336,-122.19116666666666,-0.8,0.5,0.26,1.47,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.47,178,0,0.64,,
62017652,lf,1,1,2110968,Mt. Baker,3291603,1.21,l,0.1538607871162243,6,3,3279153,UW,Jiggle,2024-07-17 18:48:14.439999-07,48.74433333333333,-121.83433333333333,-0.75,0.5,0.19,0.95,4.23,,,0,n,n,n,,,,,,,,,,,4.34,336,77,0.95,220,5,0.61,,
62017692,lf,1,1,2110978,Mt. Baker,3291618,1.6400000000000001,l,0.0777736212677338,13,7,3279163,UW,Jiggle,2024-07-18 01:10:27.54-07,48.754,-121.84566666666667,-0.69,1,0.06,0.63,1.11,,,0,n,n,n,,,,,,,,,,,1.11,33,86,0.63,142,1,0.4,,
62026086,lf,1,2,2111093,Mt. Baker,3291913,1.5,l,0.10042109875437477,19,6,3279393,UW,Jiggle,2024-07-19 03:44:53.199999-07,48.78933333333333,-121.82733333333333,-0.38,0.5,0.26,1.75,4.03,,,0,n,n,n,,,,,,,,,,,4.4,266,66,1.04,27,12,0.68,,
62026276,px,1,2,,,3291998,0.96,l,0.17767509058990683,10,4,3279448,UW,Jiggle,2024-07-19 12:09:42.58-07,48.46233333333333,-122.18683333333334,-0.68,0.5,0.31,1.55,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.55,273,0,0.48,,
62026781,lf,1,2,2111188,Mt. Baker,3292183,1.12,l,0.050072954170389705,10,5,3279573,UW,Jiggle,2024-07-21 00:37:10.099998-07,48.74066666666667,-121.851,0.08,0.5,0.18,0.92,3,,,0,n,n,n,,,,,,,,,,,3.13,334,72,0.8,152,17,0.49,,
62027116,lf,1,2,2111268,Mt. Baker,3292318,1.51,l,0.0944932535915346,18,6,3279683,UW,Jiggle,2024-07-21 15:28:41.23-07,48.7675,-121.84016666666666,-0.68,0.75,0.33,0.99,2.31,,,0,n,n,n,,,,,,,,,,,2.51,324,66,0.73,202,12,0.68,,
62027401,lf,1,2,2111433,Mt. Baker,3292753,1.45,l,0.11885673134354358,15,6,3279988,UW,Jiggle,2024-07-22 14:35:39.73-07,48.859,-121.90216666666667,8.34,1,0.33,0.79,1.48,,,0,n,n,n,,,,,,,,,,,1.48,69,85,0.79,329,0,0.64,,
62020507,px,1,2,2111598,Canada blast,3293668,1.35,l,0.10261891286301617,13,7,3280523,UW,Jiggle,2024-07-25 12:00:29.06-07,49.1475,-122.1175,-0.69,0.5,0.19,0.88,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,0.88,303,0,0.51,,
62020652,lf,1,1,2111623,Mt. Baker,3293823,1.35,l,0.10071993908703947,10,5,3280613,UW,Jiggle,2024-07-25 17:26:06.290001-07,48.756166666666665,-121.8435,0.06,0.5,0.22,1.69,3.57,,,0,n,n,n,,,,,,,,,,,3.95,4,64,0.85,252,9,0.72,,
62020722,eq,1,3,,,3293628,1.93,l,0.2007121831656289,35,13,3280503,UW,Jiggle,2024-07-25 23:56:10.209999-07,48.659666666666666,-122.19016666666667,13.27,1,0.14,0.32,0.48,,,0,n,n,n,,,,,,,,,,,0.48,35,83,0.32,232,5,0.27,,
62028676,eq,0,2,,,477096,1.7648805379867554,l,0.40279170870780945,34,18,1969186,UW,RT1,2024-07-25 23:56:10.380001-07,48.66416549682617,-122.1643295288086,10.770000457763672,0,0.0599999987,0.439999998,1.32000005,,,0,n,,,,,,,,,,,,,1.32000005,151,86,0.439999998,262,1,0.25999999,,
62020927,px,1,2,2111843,Mainland Sand & Gravel Ltd- Cox Quarry,3294443,1.17,l,0.21086413082342248,7,4,3281063,UW,Jiggle,2024-07-26 11:37:47.82-07,49.118,-122.16516666666666,-0.84,0.5,0.37,1.85,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.85,149,0,1.66,,
62020992,lf,1,2,2111878,Mt. Baker,3294503,1.27,l,0.04759972743643637,7,4,3281103,UW,Jiggle,2024-07-26 13:17:51.619999-07,48.73833333333333,-121.85033333333334,-0.77,0.75,0.06,0.75,2.01,,,0,n,n,n,,,,,,,,,,,2.14,1,69,0.34,237,11,0.22,,
62021127,lf,1,2,2111678,Mt. Baker,3294048,1,l,0.04245613214773214,10,5,3280773,UW,Jiggle,2024-07-27 01:18:43.43-07,48.752,-121.83583333333333,-0.65,0.75,0.24,0.77,2.3,,,0,n,n,n,,,,,,,,,,,2.42,355,72,0.78,228,10,0.47,,
62021487,lf,1,2,2111948,Mt. Baker,3294688,1.3900000000000001,l,0.03672500288709768,8,4,3281223,UW,Jiggle,2024-07-28 09:26:48.719999-07,48.74,-121.85433333333333,-0.8,1,0.03,0.35,1.22,,,0,n,n,n,,,,,,,,,,,1.26,338,77,0.35,217,6,0.27,,
62021677,lf,1,2,2111798,Mt. Baker,3294343,1.37,l,0.08484885629778138,13,5,3280983,UW,Jiggle,2024-07-29 00:06:33.97-07,48.74483333333333,-121.84316666666666,-0.08,1,0.1,0.71,1.91,,,0,n,n,n,,,,,,,,,,,2.03,343,69,0.29,209,14,0.27,,
62021922,px,1,2,2112008,Canada blast,3294843,1.07,l,0.049071955672596035,7,4,3281328,UW,Jiggle,2024-07-29 14:49:47.379999-07,49.075833333333335,-122.1775,-0.66,0.5,0.33,1.97,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.97,193,0,0.76,,
62022022,lf,1,2,2112028,Mt. Baker,3294918,1.24,l,0.09282455118745625,10,5,3281373,UW,Jiggle,2024-07-30 00:08:49.73-07,48.76583333333333,-121.81183333333334,-0.7,1,0.25,0.6,1.68,,,0,n,n,n,,,,,,,,,,,1.78,340,70,0.55,216,11,0.44,,
62030321,lf,1,2,2112093,Mt. Baker,3295123,1.27,l,0.06602289550627716,9,5,3281508,UW,Jiggle,2024-07-30 18:51:58.709999-07,48.73733333333333,-121.851,-0.8,0.75,0.02,0.97,2.44,,,0,n,n,n,,,,,,,,,,,2.63,10,68,0.55,225,17,0.38,,
62030431,lf,1,2,2112108,Mt. Baker,3295163,1.26,l,0.13492397834985947,6,3,3281533,UW,Jiggle,2024-07-31 07:23:20-07,48.7465,-121.8495,-0.2,0.75,0.13,0.71,2.15,,,0,n,n,n,,,,,,,,,,,2.27,338,71,0.44,221,8,0.34,,
62030706,lf,1,3,2112148,Mt. Baker,3295293,1.41,l,0.11905845657061531,12,6,3281623,UW,Jiggle,2024-08-01 00:05:51.719999-07,48.7655,-121.803,-0.7,0.5,0.42,1.54,4.34,,,0,n,n,n,,,,,,,,,,,4.6,357,70,1.47,217,15,1.09,,
62031001,px,1,2,2113613,Canada blast,3299093,1.18,l,0.1151037495721795,4,4,3284203,UW,Jiggle,2024-08-01 12:43:50.629999-07,49.09883333333333,-122.14483333333334,-0.8,0.5,0.18,1.18,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,1.18,224,0,0.93,,
62031041,lf,1,3,2112208,Mt. Baker,3295473,-5,h,,0,0,3281753,UW,Jiggle,2024-08-01 17:37:35.639999-07,48.74183333333333,-121.8525,-0.8,0.5,0.1,0.86,2.58,,,0,n,n,n,,,,,,,,,,,2.72,1,71,0.65,212,15,0.44,,
62031646,px,1,2,2113623,Canada blast,3295643,-5,h,,0,0,3284213,UW,Jiggle,2024-08-02 13:25:32.36-07,49.137,-122.135,1.75,0.75,0.18,1.77,0.97,,,0,n,n,n,,,,,,,,,,,2.02,322,28,1.17,64,20,0.93,,
62031731,lf,1,2,2112318,Mt. Baker,3295978,0.85,l,0.10025219361630633,9,5,3282048,UW,Jiggle,2024-08-02 23:51:23.82-07,48.790166666666664,-121.83516666666667,-0.81,0.5,0.88,3.55,8.03,,,0,n,n,n,,,,,,,,,,,8.24,330,77,3.62,184,10,2.8,,
62032596,lf,1,2,2112533,Mt. Baker,3296368,1.56,l,0.053140697804881176,9,5,3282348,UW,Jiggle,2024-08-05 09:56:10.299999-07,48.746833333333335,-121.829,-0.81,1,0.21,0.54,1.36,,,0,n,n,n,,,,,,,,,,,1.38,249,79,0.55,14,6,0.47,,
62032771,lf,1,2,2112573,Mt. Baker,3299293,0.98,l,0.11263798092434396,10,5,3284313,UW,Jiggle,2024-08-05 23:33:07.049999-07,48.7515,-121.83133333333333,-0.26,0.75,0.22,0.75,2.33,,,0,n,n,n,,,,,,,,,,,2.42,353,73,0.77,211,13,0.65,,
62033026,px,1,3,2113708,Canada blast,3299358,1.1500000000000001,l,0.12922312614524334,6,3,3284353,UW,Jiggle,2024-08-06 13:29:32.66-07,49.05466666666667,-122.14083333333333,-0.85,0.5,0.21,2.15,31.61,,,0,y,n,n,,,,,,,,,,,31.61,0,90,2.15,186,0,1.2,,
62033166,eq,1,2,,,3296693,0.96,l,0.062238678707529305,13,6,3282573,UW,Jiggle,2024-08-06 19:12:38.25-07,48.93533333333333,-122.10116666666667,7.46,1,0.09,0.38,0.61,,,0,n,n,n,,,,,,,,,,,0.72,297,57,0.39,62,19,0.25,,
62033171,lf,1,2,2112728,Mt. Baker,3296873,1.53,l,0.06609965276253249,12,6,3282703,UW,Jiggle,2024-08-06 20:04:24.189999-07,48.7545,-121.84466666666667,-0.7,0.5,0.28,1.47,3.29,,,0,n,n,n,,,,,,,,,,,3.61,332,65,0.72,153,24,0.52,,
