evid,etype,orid,to_timestamp,datetime,lat,lon,depth,mbs_src_km,arid,to_timestamp,datetime,iphase,quality,fm,net,sta,location,seedchan,rflag,subsource,delta,seaz,ema,timeres,in_wgt,wgt,importance
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459293,1980-01-30 17:41:21.3-08,318130881.3,P,0.8,-.,CN,HYC,  ,EHZ,F,UW2AQMS,67.4,327,,-0.39,1,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459298,1980-01-30 17:41:29.8-08,318130889.8,S,0.3,,CN,HYC,  ,EHZ,F,UW2AQMS,67.4,327,,-0.62,1,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459288,1980-01-30 17:41:40.15-08,318130900.15,S,0,,UW,HTW,  ,EHZ,F,UW2AQMS,108.4,168.2,,-1.52,0,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459243,1980-01-30 17:41:20.45-08,318130880.45,P,0.8,d.,UW,JCW,  ,EHZ,F,UW2AQMS,63.4,170.7,,-0.58,1,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459248,1980-01-30 17:41:28.05-08,318130888.05,S,0.3,,UW,JCW,  ,EHZ,F,UW2AQMS,63.4,170.7,,-1.19,1,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459253,1980-01-30 17:41:26.5-08,318130886.5,P,0.8,,CN,PGC,  ,EHZ,F,UW2AQMS,,,,-0.06,1,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459258,1980-01-30 17:41:38.2-08,318130898.2,S,0,,CN,PGC,  ,EHZ,F,UW2AQMS,,,,-0.89,0,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459263,1980-01-30 17:41:42.9-08,318130902.9,P,0.3,,UW,FMW,  ,EHZ,F,UW2AQMS,204.2,171.5,,0.34,1,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459268,1980-01-30 17:41:25-08,318130885,P,0.8,,CN,PIB,  ,EHZ,F,UW2AQMS,92,274.6,,-0.56,1,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459273,1980-01-30 17:41:36.5-08,318130896.5,S,0,,CN,PIB,  ,EHZ,F,UW2AQMS,92,274.6,,-0.8,0,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459278,1980-01-30 17:41:27.1-08,318130887.1,P,0.3,,UW,MOW,  ,EHZ,F,UW2AQMS,101.4,179.3,,0.03,1,,
10075123,eq,351923,1980-01-30 17:41:10.51-08,318130870.51,48.7583333,-122.0663333,1.486,18.347734386267657,1459283,1980-01-30 17:41:27.85-08,318130887.85,P,0.8,d.,UW,HTW,  ,EHZ,F,UW2AQMS,108.4,168.2,,-0.16,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518208,1980-06-17 05:24:52.33-07,330092692.33,P,1,d.,UW,LYW,  ,EHZ,F,UW2AQMS,43.7,201.8,,-0.21,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518248,1980-06-17 05:25:04-07,330092704,S,1,,CN,HYC,  ,EHZ,F,UW2AQMS,64.7,309.2,,-0.13,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518253,1980-06-17 05:24:57.81-07,330092697.81,P,0.8,+.,UW,MCW,  ,EHZ,F,UW2AQMS,73.9,250.9,,0.7,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518258,1980-06-17 05:24:47.67-07,330092687.67,P,1,c.,UW,MBW,  ,EHZ,F,UW2AQMS,13,186.1,,-0.09,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518223,1980-06-17 05:25:02.6-07,330092702.6,P,0.3,c.,CN,PIB,  ,EHZ,F,UW2AQMS,105.5,265.6,,0.51,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518213,1980-06-17 05:25:04.3-07,330092704.3,P,0.3,c.,CN,PGC,  ,EHZ,F,UW2AQMS,,,,0.83,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518218,1980-06-17 05:25:17.7-07,330092717.7,S,1,,CN,PGC,  ,EHZ,F,UW2AQMS,,,,-0.17,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518228,1980-06-17 05:25:15.4-07,330092715.4,S,1,,CN,PIB,  ,EHZ,F,UW2AQMS,105.5,265.6,,-0.02,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518233,1980-06-17 05:24:58.02-07,330092698.02,P,0.8,-.,UW,JCW,  ,EHZ,F,UW2AQMS,78.5,182.5,,0.15,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518238,1980-06-17 05:25:05.57-07,330092705.57,P,0.5,+.,UW,HTW,  ,EHZ,F,UW2AQMS,122.2,176,,0.99,1,,
10079893,eq,356693,1980-06-17 05:24:45-07,330092685,48.9003333,-121.882,1.316,14.773928442968117,1518243,1980-06-17 05:24:56.3-07,330092696.3,P,0.3,c.,CN,HYC,  ,EHZ,F,UW2AQMS,64.7,309.2,,0.55,1,,
10088728,eq,365533,1980-09-26 02:26:15.18-07,338808375.18,48.735,-121.7695,22.859,5.614204528690995,1628683,1980-09-26 02:26:31.8-07,338808391.8,P,0.8,,UW,HTW,  ,EHZ,F,UW2AQMS,103.5,180,,0.34,1,,
10088728,eq,365533,1980-09-26 02:26:15.18-07,338808375.18,48.735,-121.7695,22.859,5.614204528690995,1628703,1980-09-26 02:26:23.4-07,338808383.4,S,0.5,,UW,MBW,  ,EHZ,F,UW2AQMS,11.1,299.5,,0.36,1,,
10088728,eq,365533,1980-09-26 02:26:15.18-07,338808375.18,48.735,-121.7695,22.859,5.614204528690995,1628698,1980-09-26 02:26:19.45-07,338808379.45,P,0.8,-.,UW,MBW,  ,EHZ,F,UW2AQMS,11.1,299.5,,-0.15,1,,
10088728,eq,365533,1980-09-26 02:26:15.18-07,338808375.18,48.735,-121.7695,22.859,5.614204528690995,1628693,1980-09-26 02:26:26.95-07,338808386.95,P,0.8,,UW,OHW,  ,EHZ,F,UW2AQMS,72.5,231.1,,0.15,1,,
10088728,eq,365533,1980-09-26 02:26:15.18-07,338808375.18,48.735,-121.7695,22.859,5.614204528690995,1628688,1980-09-26 02:26:45.85-07,338808405.85,S,0.3,,UW,HTW,  ,EHZ,F,UW2AQMS,103.5,180,,1.69,1,,
10088728,eq,365533,1980-09-26 02:26:15.18-07,338808375.18,48.735,-121.7695,22.859,5.614204528690995,1628713,1980-09-26 02:26:33-07,338808393,S,0.8,,UW,JCW,  ,EHZ,F,UW2AQMS,61.1,191,,-0.22,1,,
10088728,eq,365533,1980-09-26 02:26:15.18-07,338808375.18,48.735,-121.7695,22.859,5.614204528690995,1628708,1980-09-26 02:26:25.1-07,338808385.1,P,0.8,-.,UW,JCW,  ,EHZ,F,UW2AQMS,61.1,191,,-0.22,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654983,1980-10-16 13:58:04.29-07,340577884.29,P,0.3,,UW,TBM,  ,EHZ,F,UW2AQMS,217.1,153.4,,0.17,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654903,1980-10-16 13:58:07.64-07,340577887.64,P,0.5,,UW,SAW,  ,EHZ,F,UW2AQMS,228.4,125.5,,3.19,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654908,1980-10-16 13:57:42.94-07,340577862.94,P,1,d.,UW,JCW,  ,EHZ,F,UW2AQMS,80.9,182.2,,0.2,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654913,1980-10-16 13:57:52.68-07,340577872.68,S,0.5,,UW,JCW,  ,EHZ,F,UW2AQMS,80.9,182.2,,-0.54,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654918,1980-10-16 13:58:06.04-07,340577886.04,P,0.5,,UW,OBH,  ,EHZ,F,UW2AQMS,230.5,220.4,,0.73,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654923,1980-10-16 13:58:04.24-07,340577884.24,P,0.3,,UW,OFK,  ,EHZ,F,UW2AQMS,212.1,240.3,,1.66,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654928,1980-10-16 13:58:02.34-07,340577882.34,P,0.3,,UW,WEN,  ,EHZ,F,UW2AQMS,199.2,140.4,,1,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654933,1980-10-16 13:57:56.74-07,340577876.74,P,0.3,,UW,FPW,  ,EHZ,F,UW2AQMS,162.6,130.1,,1.22,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654938,1980-10-16 13:57:50.81-07,340577870.81,P,0.8,-.,UW,BLN,  ,EHZ,F,UW2AQMS,129.6,218.6,,0.85,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654808,1980-10-16 13:57:40.2-07,340577860.2,P,1,d.,CN,HNB,  ,EHZ,F,UW2AQMS,63.9,308,,0.21,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654803,1980-10-16 13:57:55.78-07,340577875.78,P,0.8,-.,UW,HDW,  ,EHZ,F,UW2AQMS,166,211.9,,0.15,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654993,1980-10-16 13:57:42.32-07,340577862.32,P,0.8,,UW,MCW,  ,EHZ,F,UW2AQMS,74.5,249.1,,0.62,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654998,1980-10-16 13:57:55.99-07,340577875.99,P,0,,UW,PLN,  ,EHZ,F,UW2AQMS,156.7,143.4,,1.18,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654943,1980-10-16 13:57:55.99-07,340577875.99,P,0.5,,UW,GMW,  ,EHZ,F,UW2AQMS,166.8,203.9,,0.14,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654948,1980-10-16 13:57:56.04-07,340577876.04,P,0.5,,UW,RMW,  ,EHZ,F,UW2AQMS,162.8,177.9,,0.54,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654953,1980-10-16 13:58:09.26-07,340577889.26,P,0.5,,UW,ELL,  ,EHZ,F,UW2AQMS,244.4,155.8,,1.18,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654958,1980-10-16 13:57:49.68-07,340577869.68,P,0.8,-.,UW,MOW,  ,EHZ,F,UW2AQMS,120.3,185.8,,0.78,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654963,1980-10-16 13:58:05.34-07,340577885.34,S,0,,UW,MOW,  ,EHZ,F,UW2AQMS,120.3,185.8,,1.14,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654968,1980-10-16 13:58:08.81-07,340577888.81,P,0.5,,UW,LMW,  ,EHZ,F,UW2AQMS,252.5,187.1,,0.52,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654973,1980-10-16 13:57:49.83-07,340577869.83,P,0.8,-.,UW,HTW,  ,EHZ,F,UW2AQMS,124.7,176,,0.37,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654978,1980-10-16 13:57:54.5-07,340577874.5,P,0.8,-.,UW,STW,  ,EHZ,F,UW2AQMS,157,237.5,,0.25,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654848,1980-10-16 13:58:00.35-07,340577880.35,P,0.5,,UW,GSM,  ,EHZ,F,UW2AQMS,191.3,178,,0.64,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654843,1980-10-16 13:58:10.22-07,340577890.22,P,0.5,,UW,EPH,  ,EHZ,F,UW2AQMS,243.2,134.9,,3.25,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654853,1980-10-16 13:58:05.91-07,340577885.91,P,0.5,,UW,CPW,  ,EHZ,F,UW2AQMS,235.9,203.8,,-0.15,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654858,1980-10-16 13:57:37.19-07,340577857.19,P,1,d.,UW,LYW,  ,EHZ,F,UW2AQMS,45.9,200.4,,-0.18,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654863,1980-10-16 13:57:43.83-07,340577863.83,S,0.5,,UW,LYW,  ,EHZ,F,UW2AQMS,45.9,200.4,,0.16,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654868,1980-10-16 13:57:48.8-07,340577868.8,P,1,,CN,PGC,  ,EHZ,F,UW2AQMS,,,,0.78,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654873,1980-10-16 13:57:47.2-07,340577867.2,P,0,,CN,PIB,  ,EHZ,F,UW2AQMS,105.5,264.2,,0.61,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654878,1980-10-16 13:58:08.19-07,340577888.19,P,0.5,,UW,WPW,  ,EHZ,F,UW2AQMS,248.6,173.9,,0.31,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654883,1980-10-16 13:57:55.81-07,340577875.81,P,0.5,,UW,SPW,  ,EHZ,F,UW2AQMS,154.5,190.1,,1,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654888,1980-10-16 13:58:01.66-07,340577881.66,P,0.5,,UW,DYH,  ,EHZ,F,UW2AQMS,189.2,123.6,,2.42,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654893,1980-10-16 13:58:04.27-07,340577884.27,P,0.5,,UW,FMW,  ,EHZ,F,UW2AQMS,220.8,175.8,,0.29,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654838,1980-10-16 13:58:18.62-07,340577898.62,P,0.3,,UW,CRF,  ,EHZ,F,UW2AQMS,298.4,140.5,,4.78,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654833,1980-10-16 13:58:00.82-07,340577880.82,P,0.5,,UW,EST,  ,EHZ,F,UW2AQMS,194,164.7,,0.67,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654828,1980-10-16 13:58:04.2-07,340577884.2,P,0.3,,CN,ALB,  ,EHZ,F,UW2AQMS,217.7,281.4,,0.83,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654898,1980-10-16 13:57:32.1-07,340577852.1,P,1,d.,UW,MBW,  ,EHZ,F,UW2AQMS,15.4,184.2,,-0.37,1,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654988,1980-10-16 13:58:00.41-07,340577880.41,P,0.5,,UW,CBW,  ,EHZ,F,UW2AQMS,184.6,131.5,,1.48,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654823,1980-10-16 13:58:03.68-07,340577883.68,P,0.5,,UW,SMW,  ,EHZ,F,UW2AQMS,208.5,211.8,,1.43,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654818,1980-10-16 13:57:59.67-07,340577879.67,P,0.5,,UW,ETT,  ,EHZ,F,UW2AQMS,183.6,139.5,,0.84,0,,
10091478,eq,368283,1980-10-16 13:57:29.29-07,340577849.29,48.9223333,-121.8855,-0.67,17.18123049438357,1654813,1980-10-16 13:57:48-07,340577868,S,1,,CN,HNB,  ,EHZ,F,UW2AQMS,63.9,308,,-0.33,1,,
10096928,eq,1248918,1981-01-29 14:25:12.74-08,349655112.74,48.6823333,-121.7106667,16.924,12.887541017059123,1703113,1981-01-29 14:25:22.49-08,349655122.49,P,0.8,+.,UW,JCW,  ,EHZ,F,UW2AQMS,56.5,196.5,98,0.49,1,0,0
10096928,eq,1248918,1981-01-29 14:25:12.74-08,349655112.74,48.6823333,-121.7106667,16.924,12.887541017059123,1703118,1981-01-29 14:25:18.83-08,349655118.83,P,1,+.,UW,LYW,  ,EHZ,F,UW2AQMS,33.2,240.6,111,0,1,1.07,1
10096928,eq,1248918,1981-01-29 14:25:12.74-08,349655112.74,48.6823333,-121.7106667,16.924,12.887541017059123,1703123,1981-01-29 14:25:17.1-08,349655117.1,P,1,c.,UW,MBW,  ,EHZ,F,UW2AQMS,17.9,309,130,0,1,1.07,1
10096928,eq,1248918,1981-01-29 14:25:12.74-08,349655112.74,48.6823333,-121.7106667,16.924,12.887541017059123,1703128,1981-01-29 14:25:20.5-08,349655120.5,S,0.8,,UW,MBW,  ,EHZ,F,UW2AQMS,17.9,309,130,0,1,0.8,1
10096928,eq,1248918,1981-01-29 14:25:12.74-08,349655112.74,48.6823333,-121.7106667,16.924,12.887541017059123,1703133,1981-01-29 14:25:18.45-08,349655118.45,P,1,d.,UW,RPW,  ,EHZ,F,UW2AQMS,29.8,151,115,0,1,1.07,1
10112323,eq,389128,1981-02-24 11:10:44.32-08,351889844.32,48.7246667,-122.0361667,-0.836,16.983276594499117,1887173,1981-02-24 11:11:02.39-08,351889862.39,P,0.3,,UW,HTW,  ,EHZ,F,UW2AQMS,104.3,169,,1,1,,
10112323,eq,389128,1981-02-24 11:10:44.32-08,351889844.32,48.7246667,-122.0361667,-0.836,16.983276594499117,1887178,1981-02-24 11:10:54.9-08,351889854.9,P,0.5,,UW,JCW,  ,EHZ,F,UW2AQMS,59.4,172.2,,0.52,1,,
10112323,eq,389128,1981-02-24 11:10:44.32-08,351889844.32,48.7246667,-122.0361667,-0.836,16.983276594499117,1887183,1981-02-24 11:10:48.33-08,351889848.33,P,1,,UW,LYW,  ,EHZ,F,UW2AQMS,21.6,193.1,,-0.09,1,,
10112323,eq,389128,1981-02-24 11:10:44.32-08,351889844.32,48.7246667,-122.0361667,-0.836,16.983276594499117,1887188,1981-02-24 11:10:48.87-08,351889848.87,S,0.5,,UW,MBW,  ,EHZ,F,UW2AQMS,11.9,56.4,,0.02,1,,
10112323,eq,389128,1981-02-24 11:10:44.32-08,351889844.32,48.7246667,-122.0361667,-0.836,16.983276594499117,1887193,1981-02-24 11:10:52.87-08,351889852.87,P,0.8,,UW,RPW,  ,EHZ,F,UW2AQMS,49.1,128.5,,-0.15,1,,
10112323,eq,389128,1981-02-24 11:10:44.32-08,351889844.32,48.7246667,-122.0361667,-0.836,16.983276594499117,1887198,1981-02-24 11:11:00.31-08,351889860.31,S,0,,UW,RPW,  ,EHZ,F,UW2AQMS,49.1,128.5,,0.5,0,,
10098183,px,374988,1981-03-02 13:16:50.21-08,352415810.21,48.6103333,-121.7618333,13.984,18.70139646163481,1716458,1981-03-02 13:16:58.63-08,352415818.63,S,0.3,,UW,MBW,  ,EHZ,F,UW2AQMS,21.8,332.2,,0.27,1,,
10098183,px,374988,1981-03-02 13:16:50.21-08,352415810.21,48.6103333,-121.7618333,13.984,18.70139646163481,1716448,1981-03-02 13:16:58.84-08,352415818.84,S,0.3,,UW,LYW,  ,EHZ,F,UW2AQMS,26.5,251.7,,-0.23,1,,
10098183,px,374988,1981-03-02 13:16:50.21-08,352415810.21,48.6103333,-121.7618333,13.984,18.70139646163481,1716443,1981-03-02 13:16:55.12-08,352415815.12,P,0.5,+.,UW,LYW,  ,EHZ,F,UW2AQMS,26.5,251.7,,-0.07,1,,
10098183,px,374988,1981-03-02 13:16:50.21-08,352415810.21,48.6103333,-121.7618333,13.984,18.70139646163481,1716438,1981-03-02 13:16:58.47-08,352415818.47,P,0.5,-.,UW,JCW,  ,EHZ,F,UW2AQMS,47.7,194.9,,0.32,1,,
10098183,px,374988,1981-03-02 13:16:50.21-08,352415810.21,48.6103333,-121.7618333,13.984,18.70139646163481,1716468,1981-03-02 13:16:59.3-08,352415819.3,S,0.3,,UW,RPW,  ,EHZ,F,UW2AQMS,25.6,134.7,,0.29,1,,
10098183,px,374988,1981-03-02 13:16:50.21-08,352415810.21,48.6103333,-121.7618333,13.984,18.70139646163481,1716463,1981-03-02 13:16:55.01-08,352415815.01,P,0.8,-.,UW,RPW,  ,EHZ,F,UW2AQMS,25.6,134.7,,-0.14,1,,
10098183,px,374988,1981-03-02 13:16:50.21-08,352415810.21,48.6103333,-121.7618333,13.984,18.70139646163481,1716453,1981-03-02 13:16:54.78-08,352415814.78,P,1,c.,UW,MBW,  ,EHZ,F,UW2AQMS,21.8,332.2,,-0.01,1,,
10099248,eq,376053,1981-03-04 12:53:13.15-08,352587193.15,48.6538333,-121.7248333,-0.794,15.031785875425946,1730513,1981-03-04 12:53:27.97-08,352587207.97,P,0.8,,UW,MCW,  ,EHZ,F,UW2AQMS,81.4,272.4,,1.33,1,,
10099248,eq,376053,1981-03-04 12:53:13.15-08,352587193.15,48.6538333,-121.7248333,-0.794,15.031785875425946,1730508,1981-03-04 12:53:18.75-08,352587198.75,P,1,c.,UW,LYW,  ,EHZ,F,UW2AQMS,30.8,244.8,,-0.1,1,,
10099248,eq,376053,1981-03-04 12:53:13.15-08,352587193.15,48.6538333,-121.7248333,-0.794,15.031785875425946,1730503,1981-03-04 12:53:29.59-08,352587209.59,P,0.3,,UW,HTW,  ,EHZ,F,UW2AQMS,94.6,182,,0.85,1,,
10099248,eq,376053,1981-03-04 12:53:13.15-08,352587193.15,48.6538333,-121.7248333,-0.794,15.031785875425946,1730498,1981-03-04 12:53:18.38-08,352587198.38,P,1,d.,UW,RPW,  ,EHZ,F,UW2AQMS,27.6,145.9,,-0.05,1,,
10099248,eq,376053,1981-03-04 12:53:13.15-08,352587193.15,48.6538333,-121.7248333,-0.794,15.031785875425946,1730493,1981-03-04 12:53:22.41-08,352587202.41,P,0.8,+.,UW,JCW,  ,EHZ,F,UW2AQMS,53.1,196.4,,0.17,1,,
10099248,eq,376053,1981-03-04 12:53:13.15-08,352587193.15,48.6538333,-121.7248333,-0.794,15.031785875425946,1730523,1981-03-04 12:53:20.37-08,352587200.37,S,0.5,,UW,MBW,  ,EHZ,F,UW2AQMS,19.4,318.3,,0.27,1,,
10099248,eq,376053,1981-03-04 12:53:13.15-08,352587193.15,48.6538333,-121.7248333,-0.794,15.031785875425946,1730518,1981-03-04 12:53:17.02-08,352587197.02,P,1,c.,UW,MBW,  ,EHZ,F,UW2AQMS,19.4,318.3,,-0.03,1,,
10107608,eq,384413,1981-03-24 06:14:42.31-08,354291282.31,48.7463333,-122.0271667,1.894,15.706148732134492,1834298,1981-03-24 06:14:49.58-08,354291289.58,S,0.8,,UW,LYW,  ,EHZ,F,UW2AQMS,24.1,193.4,,-0.55,1,,
10107608,eq,384413,1981-03-24 06:14:42.31-08,354291282.31,48.7463333,-122.0271667,1.894,15.706148732134492,1834283,1981-03-24 06:14:52.59-08,354291292.59,P,0.5,,UW,JCW,  ,EHZ,F,UW2AQMS,61.7,173.1,,0.12,1,,
10107608,eq,384413,1981-03-24 06:14:42.31-08,354291282.31,48.7463333,-122.0271667,1.894,15.706148732134492,1834288,1981-03-24 06:15:00.78-08,354291300.78,S,0.3,,UW,JCW,  ,EHZ,F,UW2AQMS,61.7,173.1,,0.39,1,,
10107608,eq,384413,1981-03-24 06:14:42.31-08,354291282.31,48.7463333,-122.0271667,1.894,15.706148732134492,1834293,1981-03-24 06:14:46.38-08,354291286.38,P,1,-.,UW,LYW,  ,EHZ,F,UW2AQMS,24.1,193.4,,-0.32,1,,
10107608,eq,384413,1981-03-24 06:14:42.31-08,354291282.31,48.7463333,-122.0271667,1.894,15.706148732134492,1834303,1981-03-24 06:14:44.65-08,354291284.65,P,1,c.,UW,MBW,  ,EHZ,F,UW2AQMS,10.1,65.7,,0.05,1,,
10107608,eq,384413,1981-03-24 06:14:42.31-08,354291282.31,48.7463333,-122.0271667,1.894,15.706148732134492,1834308,1981-03-24 06:14:46.27-08,354291286.27,S,0.5,,UW,MBW,  ,EHZ,F,UW2AQMS,10.1,65.7,,-0.11,1,,
10107608,eq,384413,1981-03-24 06:14:42.31-08,354291282.31,48.7463333,-122.0271667,1.894,15.706148732134492,1834313,1981-03-24 06:14:59.2-08,354291299.2,P,0.3,,UW,HTW,  ,EHZ,F,UW2AQMS,106.5,169.6,,-0.23,1,,
10107608,eq,384413,1981-03-24 06:14:42.31-08,354291282.31,48.7463333,-122.0271667,1.894,15.706148732134492,1834318,1981-03-24 06:14:50.6-08,354291290.6,P,0.5,+.,UW,RPW,  ,EHZ,F,UW2AQMS,50.2,131.2,,-0.27,1,,
10107608,eq,384413,1981-03-24 06:14:42.31-08,354291282.31,48.7463333,-122.0271667,1.894,15.706148732134492,1834323,1981-03-24 06:14:56.91-08,354291296.91,S,0.5,,UW,RPW,  ,EHZ,F,UW2AQMS,50.2,131.2,,-0.65,1,,
