evid,etype,remark,auth,calculated_distance_km,origin_time,lat,lon,depth,totalarr,no_defining_phases,no_S_phase,orig_quality,wrms,rflag,fixed_depth,fixed_epicenter,fixed_origin_time,origin_bogusflag,magnitude,magtype,mag_nsta,mag_nobs,mag_uncertainty,orid,sxx,syy,szz,stt,sxy,sxz,syz,stx,sty,stz,azismall,dipsmall,magsmall,aziinter,dipinter,maginter,azilarge,diplarge,maglarge,lddate,subsource,version,lddate
61996817,su,Mt. Baker,UW,2.778705923058949,2024-05-11 13:22:09.27-07,48.75,-121.82466666666667,-0.58,6,4,1,0.5,0.06,F,y,n,n,0,1.5,l,4,12,0.10678374904567411,3270648,,,,,,,,,,,,,0.29,154,0,0.69,0,90,31.61,2024-05-15 19:29:46.331734,RT2,2,2024-05-11 20:26:03.455812
61998902,su,Mt. Baker,UW,3.756636257044249,2024-05-17 18:04:26.809998-07,48.74783333333333,-121.84866666666667,-0.68,7,5,0,0.5,0.14,F,y,n,n,0,-5,h,0,0,,3271143,,,,,,,,,,,,,0.6,184,0,0.75,0,90,31.61,2024-05-20 20:22:17.517094,RT2,3,2024-05-18 01:08:22.59643
61999162,lf,Mt. Baker,UW,4.16752200844955,2024-05-19 10:21:50.439999-07,48.73883333333333,-121.83466666666666,-0.82,7,6,1,0.5,0.24,F,n,n,n,0,1.09,l,4,9,0.07779279887361423,3271063,,,,,,,,,,,,,0.66,164,9,0.97,309,78,2.57,2024-05-19 20:47:00.025006,RT2,2,2024-05-19 17:25:24.814091
62007721,px,Canada,UW,44.596428412429425,2024-05-21 12:40:40.62-07,49.109833333333334,-122.15216666666667,-0.83,6,6,2,0.5,0.15,F,y,n,n,0,0.93,d,4,4,0.09105940288314684,3271433,,,,,,,,,,,,,1,303,0,1.79,0,90,31.61,2024-05-23 22:59:59.335431,RT1,3,2024-05-21 19:44:08.836328
62008611,lf,Mt. Baker,UW,4.440576237107767,2024-05-24 01:42:26.419998-07,48.80233333333334,-121.86066666666666,15.95,6,6,3,1,0.04,I,n,n,n,0,0.98,l,3,5,0.0116303462012195,3271763,,,,,,,,,,,,,0.26,144,22,0.94,341,66,1.39,2024-05-28 18:08:33.58283,RT1,1,2024-05-24 08:45:55.917154
62008936,su,Mt. Baker,UW,4.138727008033058,2024-05-25 09:53:14.93-07,48.739,-121.83416666666666,-0.5,6,5,0,0.5,0.12,F,y,n,n,0,1.58,l,5,16,0.09445844457689889,3271823,,,,,,,,,,,,,0.53,146,0,0.59,0,90,31.61,2024-05-28 21:09:26.282341,RT1,2,2024-05-25 16:57:10.039028
62005052,su,Mt. Baker,UW,1.5260442684760114,2024-06-07 17:19:06.110001-07,48.762166666666666,-121.82633333333334,-0.68,8,7,1,0.5,0.41,F,y,n,n,0,-5,h,0,0,,3273303,,,,,,,,,,,,,1.03,209,0,1.52,0,90,31.61,2024-06-11 18:17:08.122119,RT2,3,2024-06-08 00:22:58.408703
62005492,lf,Mt. Baker,UW,3.3973827520495186,2024-06-09 03:22:33.93-07,48.74516666666667,-121.83016666666667,-0.53,6,5,0,0.5,0.27,F,n,n,n,0,1.21,l,4,9,0.07737641979936227,3273378,,,,,,,,,,,,,0.94,48,22,1.75,264,62,4.28,2024-06-11 22:23:48.742935,RT2,2,2024-06-09 10:26:23.345747
62006457,lf,Mt. Baker,UW,3.18845399978224,2024-06-12 02:55:20.259998-07,48.752,-121.84416666666667,-0.67,14,9,3,1,0.1,F,n,n,n,0,1.46,l,6,20,0.06889519178444725,3276138,,,,,,,,,,,,,0.19,212,5,0.3,318,71,1.32,2024-06-28 04:11:32.521804,RT2,3,2024-06-12 09:59:14.734589
62006687,lf,Mt. Baker,UW,2.4472021286025423,2024-06-12 22:45:12.5-07,48.787333333333336,-121.84433333333334,1,8,8,3,0.75,0.28,F,n,n,n,0,0.98,l,4,8,0.07644715339339758,3274183,,,,,,,,,,,,,0.61,134,37,0.78,350,46,3.13,2024-06-17 17:46:02.093679,RT2,2,2024-06-13 05:48:46.239385
62007192,lf,Mt. Baker,UW,2.939851584897864,2024-06-14 13:26:24.029999-07,48.75216666666667,-121.83866666666667,-0.81,7,5,1,1,0.1,F,n,n,n,0,1.46,l,4,12,0.03384481085107671,3273903,,,,,,,,,,,,,0.49,16,1,0.71,259,87,1.76,2024-06-14 21:59:22.482632,RT2,2,2024-06-14 20:30:17.994773
62008052,lf,Mt. Baker,UW,3.8155472123435614,2024-06-16 23:46:35.17-07,48.747,-121.84833333333333,0.68,8,6,2,0.5,0.07,F,n,n,n,0,1.09,l,5,10,0.10785805855391029,3275243,,,,,,,,,,,,,0.3,214,19,0.42,357,66,3.59,2024-06-23 19:20:41.196512,RT2,4,2024-06-17 06:50:11.334122
62008057,lf,Mt. Baker,UW,2.5166058778933285,2024-06-16 23:49:10.360001-07,48.756166666666665,-121.83733333333333,-0.62,9,9,1,0.75,0.26,F,n,n,n,0,1.45,l,6,15,0.050980628842066444,3275198,,,,,,,,,,,,,0.61,159,14,0.73,320,74,2.17,2024-06-23 18:51:37.848973,RT2,3,2024-06-17 06:53:02.391174
62016611,px,Canadian blast,UW,43.295381523032624,2024-06-18 12:58:06.82-07,49.09166666666667,-122.161,-0.680974,13,13,6,1,0.2,F,y,n,n,0,1.07,l,4,6,0.10966636960185644,3274508,,,,,,,,,,,,,0.55,204,70,0.82,5,18,1.02,2024-06-19 16:26:47.061237,RT1,3,2024-06-18 20:01:12.952122
62016661,lf,Mt. Baker,UW,1.6805197195144095,2024-06-18 14:41:27.28-07,48.76433333333333,-121.83416666666666,-0.55,7,7,2,0.5,0.21,F,n,n,n,0,1.3800000000000001,l,4,10,0.1274996799830399,3275213,,,,,,,,,,,,,0.44,206,5,0.78,311,69,2.99,2024-06-23 18:56:02.526259,RT1,4,2024-06-18 21:45:29.799011
62017076,lf,Mt. Baker,UW,3.0548999131407397,2024-06-19 22:25:26.989998-07,48.79666666666667,-121.84183333333333,2.39,8,8,3,0.75,0.36,F,n,n,n,0,1.04,l,4,8,0.06695900937252086,3275263,,,,,,,,,,,,,0.82,139,51,0.92,340,36,2.32,2024-06-23 19:46:00.121949,RT1,3,2024-06-20 05:28:57.134203
62017166,lf,Mt. Baker,UW,2.5061064371151742,2024-06-20 09:19:48.23-07,48.795833333333334,-121.80616666666667,3.02,8,7,4,0.5,0.09,F,y,n,n,0,0.77,l,3,6,0.17249872098990776,3275188,,,,,,,,,,,,,0.29,183,0,0.45,0,90,31.61,2024-06-23 18:44:17.302902,RT1,3,2024-06-20 16:23:18.613205
62017411,lf,Mt. Baker,UW,2.4727476930262977,2024-06-21 06:12:38.509999-07,48.75366666666667,-121.829,1.39,6,5,0,1,0.06,F,n,n,n,0,1.3800000000000001,l,4,10,0.07582784720318247,3275223,,,,,,,,,,,,,0.32,235,20,0.66,7,60,1.31,2024-06-23 19:06:17.425787,RT1,3,2024-06-21 13:16:31.313814
62017961,lf,Mt. Baker,UW,2.9456428196837114,2024-06-23 01:31:11.559998-07,48.76016666666666,-121.851,-0.69,5,5,0,0.75,0.17,F,n,n,n,0,0.98,l,4,7,0.023939213130859338,3275253,,,,,,,,,,,,,0.6,163,0,1.15,72,87,2.29,2024-06-23 19:26:47.669607,RT1,3,2024-06-23 08:34:42.432927
62018061,lf,Mt. Baker,UW,2.7276505440192467,2024-06-23 12:15:19.119999-07,48.7985,-121.8095,-0.7,7,7,1,0.5,0.55,F,n,n,n,0,1.37,l,4,11,0.16067934406813178,3275268,,,,,,,,,,,,,1.35,344,9,1.77,102,71,4.32,2024-06-23 19:58:57.543378,RT1,2,2024-06-23 19:19:28.891056
62018251,eq,QnD,UW,19.591320442382862,2024-06-24 02:37:16.189999-07,48.66116666666667,-122.02166666666666,0.52,36,15,2,1,0.07,F,n,n,n,0,1.8800000000000001,l,17,41,0.2978353314523654,3275298,,,,,,,,,,,,,0.21,72,17,0.28,274,71,0.61,2024-06-24 15:00:02.336267,RT1,2,2024-06-24 09:40:07.949803
62010547,lf,Mt Baker LF glacier???,UW,8.94805385453591,2024-06-25 08:23:42.78-07,48.849833333333336,-121.86016666666667,-0.83,7,7,3,0.75,0.21,F,n,n,n,0,1.33,l,3,6,0.1144236241065335,3276453,,,,,,,,,,,,,0.35,2,75,1.63,157,13,3.34,2024-06-29 22:37:14.802075,RT2,2,2024-06-25 15:27:13.358361
62011227,lf,Mt Baker LF Glacier?,UW,2.905917248480317,2024-06-27 06:36:04.02-07,48.798833333333334,-121.83166666666666,-0.8,9,9,2,0.5,0.23,F,n,n,n,0,1.54,l,5,14,0.10619230159221849,3276423,,,,,,,,,,,,,0.39,153,30,0.87,341,58,4.18,2024-06-29 21:14:00.322154,RT2,2,2024-06-27 13:39:57.740901
62011702,lf,Mt Baker LF  Glacier??,UW,10.712416631401974,2024-06-28 15:37:44.469999-07,48.849333333333334,-121.90933333333334,1.79,7,6,3,0.75,0.06,F,n,n,n,0,1.28,l,2,6,0.03222045329388179,3276513,,,,,,,,,,,,,0.27,278,52,0.49,155,22,1.83,2024-06-30 21:08:14.056983,RT2,2,2024-06-28 22:41:24.585773
62019971,lf,Mt. Baker,UW,6.045325778640341,2024-06-29 14:22:28.89-07,48.755833333333335,-121.89466666666667,7.6,6,6,3,0.75,0.04,F,n,n,n,0,1.01,l,2,4,0.14000250412852344,3276688,,,,,,,,,,,,,0.23,55,3,0.58,319,55,1.91,2024-07-01 21:52:33.383667,RT1,2,2024-06-29 21:26:24.320129
62020311,lf,Mt. Baker,UW,2.355553902789686,2024-06-30 21:53:26.099998-07,48.75333333333333,-121.8185,-0.7,11,11,5,0.5,0.56,F,n,n,n,0,1.61,l,5,15,0.0762508632311687,3276818,,,,,,,,,,,,,0.97,49,13,1.41,274,70,3.12,2024-07-02 18:16:19.247688,RT1,2,2024-07-01 04:57:30.407169
62020701,lf,Mt. Baker,UW,2.1139521427518955,2024-07-01 23:31:48.969999-07,48.756166666666665,-121.82483333333333,-0.7,13,11,5,1,0.31,F,n,n,n,0,1.01,l,5,11,0.14052206260831812,3276993,,,,,,,,,,,,,0.52,56,0,0.76,322,75,1.51,2024-07-02 22:06:28.312683,RT1,2,2024-07-02 06:35:26.420827
62013312,lf,Mt. Baker,UW,5.30398664588473,2024-07-03 23:11:22.84-07,48.72683333333333,-121.8145,-0.7,10,10,4,0.5,0.44,F,n,n,n,0,1.45,l,5,10,0.06962501648537611,3277473,,,,,,,,,,,,,0.85,157,6,1.18,340,83,2.84,2024-07-09 18:58:22.607692,RT2,2,2024-07-04 06:15:17.952469
62013477,lf,Mt. Baker,UW,3.9190568290945844,2024-07-04 20:02:53.789999-07,48.74666666666667,-121.85,-0.74,10,9,4,1,0.22,F,n,n,n,0,1.34,l,4,7,0.054135960096272084,3277568,,,,,,,,,,,,,0.41,222,8,0.49,337,71,1.96,2024-07-09 19:59:50.295972,RT2,2,2024-07-05 03:06:35.017873
62022091,lf,Mt. Baker,UW,4.322659455749743,2024-07-06 08:15:48.18-07,48.739333333333335,-121.84233333333333,-0.46,6,6,0,0.5,0.19,F,n,n,n,0,1.49,l,5,9,0.042325295806817875,3277648,,,,,,,,,,,,,0.65,206,10,0.68,334,72,2.63,2024-07-09 21:29:39.434692,RT1,2,2024-07-06 15:19:47.686094
62022831,lf,Mt. Baker,UW,21.955926001331825,2024-07-08 17:57:58.65-07,48.935,-121.992,5.49,9,7,3,0.5,0.17,F,n,n,n,0,1.6500000000000001,l,3,9,0.06225733518396659,3277753,,,,,,,,,,,,,0.61,329,21,1.31,139,68,4.03,2024-07-09 23:04:25.734672,RT1,2,2024-07-09 01:01:52.182095
62023401,px,Canada blast,UW,45.74630218058572,2024-07-10 11:18:27.24-07,49.123666666666665,-122.1485,-1.07,5,5,2,0.5,0.12,F,y,n,n,0,1.22,l,2,5,0.03239363820859187,3278218,,,,,,,,,,,,,0.9,267,0,1.4,0,90,31.61,2024-07-12 18:36:13.948791,RT1,2,2024-07-10 18:22:01.268146
62015567,lf,Mt. Baker,UW,2.280201922385298,2024-07-10 16:11:05.599998-07,48.760666666666665,-121.84016666666666,-0.69,11,11,4,0.5,0.3,F,n,n,n,0,1.44,l,5,15,0.0374799399437824,3277923,,,,,,,,,,,,,0.53,94,4,0.57,353,68,3.1,2024-07-11 16:06:45.357192,RT2,2,2024-07-10 23:14:39.610556
62016182,su,Mt. Baker,UW,3.895159553098662,2024-07-12 18:14:19.009998-07,48.73983333333334,-121.82483333333333,-0.8,10,10,4,0.5,0.52,F,y,n,n,0,1.58,l,5,9,0.08097830642404702,3278593,,,,,,,,,,,,,1.05,142,0,1.19,0,90,31.61,2024-07-15 22:29:38.856803,RT2,2,2024-07-13 01:18:02.268195
62016442,lf,Mt. Baker,UW,3.0254725755260705,2024-07-13 20:47:29.65-07,48.772166666666664,-121.85833333333333,2.44,10,6,2,1,0.14,F,n,n,n,0,1.1300000000000001,l,5,10,0.12207439625709238,3278308,,,,,,,,,,,,,0.43,161,36,0.6,344,53,1.28,2024-07-14 20:38:49.042807,RT2,2,2024-07-14 03:51:01.17706
62016452,lf,Mt. Baker,UW,2.0310845164933338,2024-07-13 22:27:19.119999-07,48.7605,-121.835,-0.66,9,9,3,0.75,0.25,F,n,n,n,0,1.27,l,5,14,0.08854670626337069,3278318,,,,,,,,,,,,,0.56,245,8,0.59,1,68,2.14,2024-07-14 20:51:56.859858,RT2,2,2024-07-14 05:30:52.726036
62016707,su,Mt. Baker,UW,3.074248155754816,2024-07-15 02:15:41.56-07,48.75783333333333,-121.85066666666667,-0.68,6,5,0,0.5,0.02,F,y,n,n,0,-5,h,0,0,,3278698,,,,,,,,,,,,,0.32,179,0,0.43,0,90,31.61,2024-07-16 00:05:16.320605,RT2,3,2024-07-15 09:19:37.033146
62017242,lf,Mt. Baker,UW,6.096193871335593,2024-07-16 16:17:12.57-07,48.73733333333333,-121.87833333333333,-0.96,6,5,1,0.5,0.32,I,n,n,n,0,1.3800000000000001,l,4,8,0.07804646797139303,3279133,,,,,,,,,,,,,0.84,148,14,1.32,320,75,8.74,2024-07-18 18:37:11.074063,RT2,1,2024-07-16 23:20:50.759023
62017402,px,Canada blast,UW,45.32970417153907,2024-07-17 09:59:45.56-07,49.099833333333336,-122.19116666666666,-0.8,10,10,4,0.5,0.26,F,y,n,n,0,1.17,l,3,6,0.08326937005532642,3279043,,,,,,,,,,,,,0.64,178,0,1.47,0,90,31.61,2024-07-17 22:00:37.55448,RT2,2,2024-07-17 17:03:15.163824
62017652,lf,Mt. Baker,UW,3.5817842035432896,2024-07-17 18:48:14.439999-07,48.74433333333333,-121.83433333333333,-0.75,5,5,1,0.5,0.19,I,n,n,n,0,1.21,l,3,6,0.1538607871162243,3279153,,,,,,,,,,,,,0.61,220,5,0.95,336,77,4.34,2024-07-18 19:17:11.357663,RT2,1,2024-07-18 01:51:52.023509
62017692,lf,Mt. Baker,UW,3.090218243554675,2024-07-18 01:10:27.54-07,48.754,-121.84566666666667,-0.69,8,5,0,1,0.06,I,n,n,n,0,1.6400000000000001,l,7,13,0.0777736212677338,3279163,,,,,,,,,,,,,0.4,142,1,0.63,33,86,1.11,2024-07-18 19:21:28.147171,RT2,1,2024-07-18 08:14:25.347899
62026086,lf,Mt. Baker,UW,1.8087958977300296,2024-07-19 03:44:53.199999-07,48.78933333333333,-121.82733333333333,-0.38,11,9,2,0.5,0.26,F,n,n,n,0,1.5,l,6,19,0.10042109875437477,3279393,,,,,,,,,,,,,0.68,27,12,1.04,266,66,4.4,2024-07-19 19:42:30.376073,RT1,2,2024-07-19 10:48:32.169601
62026781,lf,Mt. Baker,UW,4.504705727822493,2024-07-21 00:37:10.099998-07,48.74066666666667,-121.851,0.08,9,6,1,0.5,0.18,F,n,n,n,0,1.12,l,5,10,0.050072954170389705,3279573,,,,,,,,,,,,,0.49,152,17,0.8,334,72,3.13,2024-07-21 18:06:56.791105,RT1,2,2024-07-21 07:40:43.755206
62027116,lf,Mt. Baker,UW,1.8543834951228835,2024-07-21 15:28:41.23-07,48.7675,-121.84016666666666,-0.68,14,11,3,0.75,0.33,F,n,n,n,0,1.51,l,6,18,0.0944932535915346,3279683,,,,,,,,,,,,,0.68,202,12,0.73,324,66,2.51,2024-07-22 19:17:48.758094,RT1,2,2024-07-21 22:32:20.428301
62027401,lf,Mt. Baker,UW,11.268836778699049,2024-07-22 14:35:39.73-07,48.859,-121.90216666666667,8.34,13,13,6,1,0.33,F,n,n,n,0,1.45,l,6,15,0.11885673134354358,3279988,,,,,,,,,,,,,0.64,329,0,0.79,69,85,1.48,2024-07-23 19:45:21.643209,RT1,2,2024-07-22 21:39:38.301944
62020507,px,Canada blast,UW,46.91368961283578,2024-07-25 12:00:29.06-07,49.1475,-122.1175,-0.69,14,13,5,0.5,0.19,F,y,n,n,0,1.35,l,7,13,0.10261891286301617,3280523,,,,,,,,,,,,,0.51,303,0,0.88,0,90,31.61,2024-07-26 17:28:21.031266,RT2,2,2024-07-25 19:04:15.410299
62020652,lf,Mt. Baker,UW,2.805619537769897,2024-07-25 17:26:06.290001-07,48.756166666666665,-121.8435,0.06,6,6,0,0.5,0.22,I,n,n,n,0,1.35,l,5,10,0.10071993908703947,3280613,,,,,,,,,,,,,0.72,252,9,0.85,4,64,3.95,2024-07-26 20:02:52.525918,RT2,1,2024-07-26 00:29:43.709646
62020927,px,Mainland Sand & Gravel Ltd- Cox Quarry,UW,45.876321681602526,2024-07-26 11:37:47.82-07,49.118,-122.16516666666666,-0.84,10,10,5,0.5,0.37,F,y,n,n,0,1.17,l,4,7,0.21086413082342248,3281063,,,,,,,,,,,,,1.66,149,0,1.85,0,90,31.61,2024-07-29 19:31:35.606168,RT2,2,2024-07-26 18:41:24.762927
62020992,lf,Mt. Baker,UW,4.698124085195186,2024-07-26 13:17:51.619999-07,48.73833333333333,-121.85033333333334,-0.77,8,7,3,0.75,0.06,F,n,n,n,0,1.27,l,4,7,0.04759972743643637,3281103,,,,,,,,,,,,,0.22,237,11,0.34,1,69,2.14,2024-07-29 20:31:10.031259,RT2,2,2024-07-26 20:21:26.52863
62021127,lf,Mt. Baker,UW,2.850391498227095,2024-07-27 01:18:43.43-07,48.752,-121.83583333333333,-0.65,8,8,2,0.75,0.24,F,n,n,n,0,1,l,5,10,0.04245613214773214,3280773,,,,,,,,,,,,,0.47,228,10,0.78,355,72,2.42,2024-07-27 18:10:04.941196,RT2,2,2024-07-27 08:22:14.038481
62021487,lf,Mt. Baker,UW,4.703859349004852,2024-07-28 09:26:48.719999-07,48.74,-121.85433333333333,-0.8,7,6,2,1,0.03,F,n,n,n,0,1.3900000000000001,l,4,8,0.03672500288709768,3281223,,,,,,,,,,,,,0.27,217,6,0.35,338,77,1.26,2024-07-29 22:31:46.102815,RT2,2,2024-07-28 16:30:43.064954
62021677,lf,Mt. Baker,UW,3.808531553416275,2024-07-29 00:06:33.97-07,48.74483333333333,-121.84316666666666,-0.08,9,8,3,1,0.1,F,n,n,n,0,1.37,l,5,13,0.08484885629778138,3280983,,,,,,,,,,,,,0.27,209,14,0.29,343,69,2.03,2024-07-29 17:20:13.57866,RT2,2,2024-07-29 07:10:28.650712
62021922,px,Canada blast,UW,42.61008688549957,2024-07-29 14:49:47.379999-07,49.075833333333335,-122.1775,-0.66,12,12,3,0.5,0.33,F,y,n,n,0,1.07,l,4,7,0.049071955672596035,3281328,,,,,,,,,,,,,0.76,193,0,1.97,0,90,31.61,2024-07-30 05:55:27.23821,RT2,2,2024-07-29 21:53:23.355272
62022022,lf,Mt. Baker,UW,1.0408579661034627,2024-07-30 00:08:49.73-07,48.76583333333333,-121.81183333333334,-0.7,10,10,4,1,0.25,F,n,n,n,0,1.24,l,5,10,0.09282455118745625,3281373,,,,,,,,,,,,,0.44,216,11,0.55,340,70,1.78,2024-07-30 18:55:46.413922,RT2,2,2024-07-30 07:12:23.782157
62030321,lf,Mt. Baker,UW,4.818609895472992,2024-07-30 18:51:58.709999-07,48.73733333333333,-121.851,-0.8,5,4,0,0.75,0.02,F,n,n,n,0,1.27,l,5,9,0.06602289550627716,3281508,,,,,,,,,,,,,0.38,225,17,0.55,10,68,2.63,2024-07-31 19:31:57.650906,RT1,2,2024-07-31 01:55:31.399258
62030431,lf,Mt. Baker,UW,3.9114181609118366,2024-07-31 07:23:20-07,48.7465,-121.8495,-0.2,8,7,3,0.75,0.13,F,n,n,n,0,1.26,l,3,6,0.13492397834985947,3281533,,,,,,,,,,,,,0.34,221,8,0.44,338,71,2.27,2024-07-31 19:52:36.407238,RT1,2,2024-07-31 14:26:54.560246
62030706,lf,Mt. Baker,UW,1.4437819511215568,2024-08-01 00:05:51.719999-07,48.7655,-121.803,-0.7,10,8,1,0.5,0.42,F,n,n,n,0,1.41,l,6,12,0.11905845657061531,3281623,,,,,,,,,,,,,1.09,217,15,1.47,357,70,4.6,2024-08-01 18:34:30.380485,RT1,3,2024-08-01 07:09:28.846003
62031001,px,Canada blast,UW,43.28198420690966,2024-08-01 12:43:50.629999-07,49.09883333333333,-122.14483333333334,-0.8,10,9,4,0.5,0.18,F,y,n,n,0,1.18,l,4,4,0.1151037495721795,3284203,,,,,,,,,,,,,0.93,224,0,1.18,0,90,31.61,2024-08-16 04:52:44.375134,RT1,2,2024-08-01 19:46:58.625413
62031041,lf,Mt. Baker,UW,4.459812473771934,2024-08-01 17:37:35.639999-07,48.74183333333333,-121.8525,-0.8,5,5,0,0.5,0.1,F,n,n,n,0,-5,h,0,0,,3281753,,,,,,,,,,,,,0.44,212,15,0.65,1,71,2.72,2024-08-02 18:43:17.603351,RT1,3,2024-08-02 00:41:09.590991
62031646,px,Canada blast,UW,46.50994348907108,2024-08-02 13:25:32.36-07,49.137,-122.135,1.75,8,8,3,0.75,0.18,F,n,n,n,0,-5,h,0,0,,3284213,,,,,,,,,,,,,0.93,64,20,1.17,322,28,2.02,2024-08-16 05:06:40.801556,RT1,2,2024-08-02 20:29:05.341298
62031731,lf,Mt. Baker,UW,2.1834941006124065,2024-08-02 23:51:23.82-07,48.790166666666664,-121.83516666666667,-0.81,6,6,0,0.5,0.88,F,n,n,n,0,0.85,l,5,9,0.10025219361630633,3282048,,,,,,,,,,,,,2.8,184,10,3.62,330,77,8.24,2024-08-05 18:17:45.251747,RT1,2,2024-08-03 06:54:57.6059
62032596,lf,Mt. Baker,UW,3.195672366552622,2024-08-05 09:56:10.299999-07,48.746833333333335,-121.829,-0.81,10,9,3,1,0.21,F,n,n,n,0,1.56,l,5,9,0.053140697804881176,3282348,,,,,,,,,,,,,0.47,14,6,0.55,249,79,1.38,2024-08-06 00:08:56.946866,RT1,2,2024-08-05 17:00:32.624798
62032771,lf,Mt. Baker,UW,2.7593245443983356,2024-08-05 23:33:07.049999-07,48.7515,-121.83133333333333,-0.26,7,7,1,0.75,0.22,F,n,n,n,0,0.98,l,5,10,0.11263798092434396,3284313,,,,,,,,,,,,,0.65,211,13,0.77,353,73,2.42,2024-08-16 18:14:41.142266,RT1,2,2024-08-06 06:36:43.4227
62033026,px,Canada blast,UW,39.11286529552056,2024-08-06 13:29:32.66-07,49.05466666666667,-122.14083333333333,-0.85,9,8,2,0.5,0.21,F,y,n,n,0,1.1500000000000001,l,3,6,0.12922312614524334,3284353,,,,,,,,,,,,,1.2,186,0,2.15,0,90,31.61,2024-08-16 19:02:32.547075,RT1,3,2024-08-06 20:32:57.527671
62033171,lf,Mt. Baker,UW,2.9997579174357427,2024-08-06 20:04:24.189999-07,48.7545,-121.84466666666667,-0.7,10,9,3,0.5,0.28,F,n,n,n,0,1.53,l,6,12,0.06609965276253249,3282703,,,,,,,,,,,,,0.52,153,24,0.72,332,65,3.61,2024-08-07 20:47:47.246139,RT1,2,2024-08-07 03:08:20.59892
62034766,lf,Mt. Baker,UW,3.4417245429357166,2024-08-11 10:01:03.75-07,48.7745,-121.86416666666666,-0.66,13,12,4,1,0.29,F,n,n,n,0,1.55,l,6,14,0.07320540274633147,3284403,,,,,,,,,,,,,0.51,125,17,0.54,330,70,1.84,2024-08-16 22:37:45.417891,RT1,6,2024-08-11 17:04:59.11574
62034956,lf,Mt. Baker,UW,2.716892181141878,2024-08-12 01:12:39.59-07,48.79866666666667,-121.82266666666666,1.95,9,9,4,0.75,0.39,F,n,n,n,0,1.07,l,4,8,0.14467816082453633,3283323,,,,,,,,,,,,,0.83,191,47,0.99,353,41,3.67,2024-08-12 22:17:30.017328,RT1,2,2024-08-12 08:16:33.555929
62035066,px,"Jamiesen Quarries, BC 2.1 km ESE",UW,41.195181316837264,2024-08-12 10:43:43.389999-07,49.066,-122.16516666666666,-0.66,10,8,0,0.5,0.13,F,y,n,n,0,1.02,l,3,5,0.10659966163777179,3283248,,,,,,,,,,,,,0.58,183,0,2.19,0,90,31.61,2024-08-12 21:43:05.552764,RT1,2,2024-08-12 17:47:35.648515
62035141,px,Canada Blast,UW,37.256704172000184,2024-08-12 13:04:39.87-07,49.033,-122.1415,-0.69,6,6,0,0.5,0.07,F,y,n,n,0,0.79,d,4,4,0.11586648407865119,3283738,,,,,,,,,,,,,0.53,182,0,1.85,0,90,31.61,2024-08-14 17:45:54.950542,RT1,3,2024-08-12 20:08:29.802782
62028137,lf,Mt. Baker,UW,1.892552765932781,2024-08-15 11:11:42.02-07,48.786833333333334,-121.835,-0.71,6,6,2,0.5,0.28,F,n,n,n,0,1.49,l,3,10,0.1034434779879273,3284093,,,,,,,,,,,,,0.54,154,24,1.24,337,65,7.45,2024-08-15 21:55:56.030406,RT2,2,2024-08-15 18:16:11.607295
62036681,lf,Mt. Baker,UW,4.560790459130309,2024-08-16 15:08:38.52-07,48.7405,-121.852,-0.82,8,7,3,1,0.04,F,n,n,n,0,1.1400000000000001,l,4,8,0.09998286925288624,3284868,,,,,,,,,,,,,0.23,220,16,0.33,4,70,1.51,2024-08-19 20:09:28.519987,RT1,2,2024-08-16 22:12:30.235209
62036811,lf,Mt. Baker,UW,1.6480397816338486,2024-08-17 01:53:24.539997-07,48.773833333333336,-121.83966666666667,-0.62,12,10,3,0.75,0.37,F,n,n,n,0,1.3900000000000001,l,5,15,0.058875493308882865,3284713,,,,,,,,,,,,,0.76,140,21,0.9,333,67,2.35,2024-08-19 05:02:23.375308,RT1,2,2024-08-17 08:57:20.251816
62038436,px,Canada blast,UW,49.8833966323771,2024-08-19 11:40:46.049999-07,49.13883333333333,-122.21583333333334,4.33,8,8,3,0.5,0.41,F,y,n,n,0,1.44,l,3,8,0.03725423575142128,3285033,,,,,,,,,,,,,2.46,230,0,2.66,0,90,31.61,2024-08-20 17:01:34.33491,RT1,3,2024-08-19 18:44:20.495199
62038496,px,Canada blast,UW,40.20763987793539,2024-08-19 12:51:01.16-07,49.06766666666667,-122.13933333333334,-0.71,5,5,0,0.5,0.17,F,y,n,n,0,0.97,l,3,5,0.08751931129459167,3285068,,,,,,,,,,,,,1.31,289,0,3.23,0,90,31.61,2024-08-20 17:35:09.811264,RT1,3,2024-08-19 19:54:46.043918
62039171,lf,Mt. Baker,UW,0.9121038686660455,2024-08-21 07:08:55-07,48.7695,-121.80733333333333,-0.67,8,8,2,0.5,0.38,F,n,n,n,0,1.5,l,5,17,0.06260507346931976,3285383,,,,,,,,,,,,,0.85,286,19,1.07,80,68,3.41,2024-08-22 05:01:58.003557,RT1,2,2024-08-21 14:12:47.639988
62039691,px,Canada; Cox Quarry,UW,46.27576465137636,2024-08-22 14:32:23.09-07,49.109,-122.19416666666666,-0.8,12,11,4,0.5,0.27,F,y,n,n,0,1.28,l,4,6,0.1451298928547301,3286123,,,,,,,,,,,,,0.71,175,0,1.64,0,90,31.61,2024-08-26 23:54:10.411111,RT1,2,2024-08-22 21:36:08.053064
