evid,orid,lat,lon,depth,datetime,etype,separation_km
61427907,3063043,48.5496667,-122.0093333,12.6,1539094176.12,eq,28.73033136211
61518232,3093873,48.79833333333333,-122.0755,-0.77,1555555972.7799988,eq,19.16509749235
61526881,3096638,48.766,-121.54083333333334,-0.32,1559900096.4699993,eq,20.337060522250002
61500398,3321023,48.7935,-121.7585,-0.85,1560253780.5900002,su,4.80339538468
61528601,3321028,48.830666666666666,-121.77733333333333,-0.85,1560719333.3400002,su,6.89856400664
61541011,3102953,48.81316666666667,-122.03883333333333,8.01,1564806479.8400002,eq,16.84228348342
61541021,3103103,48.8045,-122.05333333333333,2.64,1564806785.459999,eq,17.66880793011
61541216,3103053,48.813,-122.04183333333333,7.98,1564900923.8899994,eq,17.050854431479998
61596577,3123773,48.844166666666666,-121.5305,0.06,1586620034.1499977,eq,22.43820858823
61609047,3126283,48.60433333333334,-121.51966666666667,0.93,1588712389.2600002,eq,28.94755115604
61610467,3126248,48.6075,-121.52133333333333,2.83,1588865913,eq,28.62458287835
61623006,3126358,48.708333333333336,-121.54583333333333,1.74,1588972139.869999,eq,21.27206616756
61623791,3127243,48.591833333333334,-121.57583333333334,3.03,1589128946.4699974,eq,26.99079497703
61613892,3126918,48.75116666666667,-121.85316666666667,31.17,1589379300.7700005,eq,3.70470066601
61637576,3129513,48.90083333333333,-122.008,1.51,1591449951.9899998,eq,19.838310335499997
61644786,3131623,48.614,-121.97383333333333,7.55,1592628558.4699974,eq,21.2491213312
61644936,3130968,48.61516666666667,-121.96316666666667,4.14,1592677191.5299988,eq,20.72232927144
61653141,3133213,48.898,-121.96583333333334,0.55,1593849394.6,eq,17.540835398570003
61647647,3133033,48.54483333333334,-121.65216666666667,11.83,1594578343.9699993,eq,28.28579394603
61660526,3134408,48.8235,-122.16683333333333,74,1595161598.7799997,eq,26.25768729145
61660551,3134393,48.550666666666665,-121.64633333333333,11.51,1595172345.33,eq,27.892451947199998
61664486,3135753,48.59166666666667,-121.99216666666666,4.14,1596163493.6499996,eq,24.070038674120003
61663902,3138018,48.666333333333334,-121.70833333333333,6.28,1598439067.6499977,eq,14.451802489850001
61682031,3216603,48.77283333333333,-121.8195,5.31,1599810400.25,eq,0.250862121
61682971,3139463,48.653666666666666,-121.72716666666666,4.84,1599980840.789997,eq,14.98182725932
61686821,3140833,48.91133333333333,-121.97383333333333,3.71,1600873333.6899986,eq,19.07182116394
61680217,3141818,48.692166666666665,-122.1815,7.68,1601873703.7199974,eq,28.31937669217
61501233,3143003,48.74033333333333,-121.88733333333333,-0.96,1602906891.6399994,lf,6.40525967741
61684702,3143068,48.6655,-121.72416666666666,4.06,1603208744.8799992,eq,13.920699527430001
61693212,3146108,48.91166666666667,-121.97683333333333,0.7,1606615588.9,eq,19.23473169678
61707206,3147973,48.784333333333336,-122.1865,4.18,1609168853.1599998,eq,27.16346480428
61707391,3148118,48.8725,-122.049,-0.03,1609268092.9499989,eq,20.21107396903
61721371,3155058,48.90233333333333,-122.17533333333333,21.08,1617205683.6499977,eq,29.88727965861
61717102,3156478,48.6005,-121.953,9.5,1618969909.4099998,eq,21.780159511639997
61717137,3156603,48.591833333333334,-121.95333333333333,2.87,1618990844.1599998,eq,22.65190497876
61717187,3156583,48.598333333333336,-121.95916666666666,7.75,1619016473.6499996,eq,22.2046821892
61717602,3156628,48.58716666666667,-121.93883333333333,6.2,1619137471.73,eq,22.676036806429998
61718042,3157108,48.60066666666667,-121.93633333333334,2.96,1619423474.7000008,eq,21.22791641396
61718047,3157103,48.594166666666666,-121.94,6.69,1619428388.329998,eq,21.99799176622
61729876,3157618,48.59616666666667,-121.96416666666667,7.11,1620158482.0299988,eq,22.59166096424
61731666,3158123,48.592333333333336,-121.94333333333333,2.71,1620722988.459999,eq,22.28524015647
61743182,3164073,48.94266666666667,-122.12833333333333,10.31,1625832646.4799995,eq,29.512221828639998
61754166,3164603,48.659166666666664,-121.65383333333334,-0.61,1626377558.0699997,px,17.57867618211
61501723,3165018,48.718333333333334,-121.73116666666667,-0.8,1626613672.869999,lf,8.89071784743
61766966,3167468,48.78816666666667,-121.72366666666667,1.9,1629063834.4899998,lf,7.0399201396799995
61760792,3169053,48.60333333333333,-121.95883333333333,2.35,1629606709.1899986,eq,21.703661560929998
61760802,3169058,48.60733333333334,-121.95933333333333,2.48,1629609331.58,eq,21.33246253892
61761777,3169173,48.60166666666667,-121.95716666666667,2.58,1629757673.0699997,eq,21.808212511540003
61761782,3168638,48.601166666666664,-121.961,2.21,1629757781.87,eq,21.99173521077
61761787,3169178,48.5995,-121.95633333333333,2.81,1629758438.0199995,eq,21.99230188276
61761802,3169183,48.599833333333336,-121.9575,2.53,1629759065.3499985,eq,21.999696773020002
61761832,3169188,48.614666666666665,-121.95683333333334,1.88,1629760837.37,eq,20.532571856689998
61761837,3168743,48.6055,-121.9765,2.39,1629760939.7299995,eq,22.1528471799
61761847,3168738,48.6115,-121.96616666666667,3.56,1629761541.539997,eq,21.185708394040002
61761977,3168693,48.597833333333334,-121.96766666666667,2.92,1629793924.7399979,eq,22.55452251315
61762122,3168713,48.589333333333336,-121.95266666666667,1.72,1629816346.8500004,eq,22.88020020814
61763112,3168848,48.596666666666664,-121.95083333333334,-0.2,1629949798.8599987,eq,22.088368394630002
61763367,3169298,48.6025,-121.97333333333333,2.31,1630003913.6399994,eq,22.31574544786
61763392,3169163,48.599833333333336,-121.96816666666666,2.66,1630006713.19,eq,22.37921981242
61763617,3169118,48.611666666666665,-121.9615,2.3,1630067047.790001,eq,20.99392050589
61763637,3169113,48.60516666666667,-121.95766666666667,1.99,1630069269.1800003,eq,21.48351554237
61763682,3170278,48.60033333333333,-121.96566666666666,3.32,1630081789.2799988,eq,22.239901787850002
61772286,3169218,48.60016666666667,-121.95666666666666,2.41,1630107899.5599976,eq,21.93817415722
61772671,3170283,48.59316666666667,-121.95683333333334,1.18,1630184026.869999,eq,22.63487661585
61772691,3169323,48.595166666666664,-121.9495,0.91,1630187974.19,eq,22.194629698550003
61772776,3170288,48.59866666666667,-121.95866666666667,2.81,1630214522.2000008,eq,22.154637169929998
61773026,3169458,48.60516666666667,-121.961,2.44,1630271615.5900002,eq,21.60272635478
61773046,3170293,48.605,-121.96683333333333,3.16,1630276530.62,eq,21.832429639329998
61773061,3170298,48.60966666666667,-121.955,2.28,1630278581.1399994,eq,20.95028468799
61773066,3170313,48.61566666666667,-121.968,3.7,1630278780,eq,20.86193016088
61773086,3170303,48.601333333333336,-121.95566666666667,2.46,1630282067.789999,eq,21.789009986190003
61773161,3169423,48.601,-121.9615,3.69,1630315982.130001,eq,22.025724053599998
61501778,3170308,48.599,-121.962,3.34,1630408518.2399979,eq,22.23852836092
61775866,3170263,48.59016666666667,-121.97016666666667,6.56,1630735712.3599997,eq,23.38938635086
61775891,3170273,48.59883333333333,-121.97433333333333,6.33,1630742064.8600006,eq,22.70384053678
61501793,3169998,48.595666666666666,-121.9655,6.57,1630853181.9699974,eq,22.68759825453
61776486,3170013,48.596,-121.96816666666666,6.44,1630984242.71,eq,22.75038636792
61777551,3170343,48.772166666666664,-121.79633333333334,3.49,1631173104.8199997,lf,1.55556205595
61777751,3170408,48.782333333333334,-121.8,30.53,1631206890.8,lf,1.5352041522100002
61782746,3171328,48.6085,-121.97416666666666,6.26,1632169847.17,eq,21.77871997142
61501833,3171913,48.75983333333333,-121.76533333333333,2.85,1632656262.8999996,lf,4.1470360278600005
61776202,3171918,48.790166666666664,-121.75433333333334,15.24,1632673332.8899994,lf,4.93765666754
61778377,3172398,48.775666666666666,-121.73983333333334,3.69,1633545311.3400002,lf,5.6879836169399995
61778567,3173018,48.60466666666667,-121.95316666666666,1.91,1633582233.58,eq,21.37513793977
61778667,3173073,48.595333333333336,-121.97,7.17,1633624499.6499977,eq,22.88120818872
61778697,3173088,48.598333333333336,-121.97283333333333,6.43,1633629452.9499998,eq,22.69576312008
61778862,3173103,48.58733333333333,-121.97216666666667,7.72,1633643372.8199997,eq,23.7366032345
61778942,3173123,48.600833333333334,-121.51933333333334,7.08,1633655092.0499992,eq,29.22244601461
61791846,3174163,48.78666666666667,-121.8625,-0.95,1634933015.9099998,lf,3.59364724493
61785317,3174608,48.734833333333334,-121.7365,-0.66,1635702139.579998,lf,7.39387368744
61786522,3175978,48.811,-121.895,-0.8,1636143506.8499985,su,7.0108611524199995
61787627,3175453,48.60766666666667,-121.96016666666667,3.48,1636620582.9699993,eq,21.330360182019998
61788642,3177028,48.77183333333333,-121.856,-0.98,1636945562,su,2.8673118520500003
61789482,3175983,48.808166666666665,-121.83033333333333,-0.8,1637039832.6599998,su,3.86628952029
61798331,3176183,48.752833333333335,-121.62566666666666,2.79,1637110901.5299997,eq,14.28567782991
61798666,3176163,48.7715,-121.85833333333333,-0.8,1637267706.329998,su,3.0418041374099998
61790602,3176378,48.76866666666667,-121.85083333333333,-0.8,1637531893.2799988,su,2.5559353389900004
61800106,3176543,48.78666666666667,-121.88016666666667,-0.68,1637751645.58,su,4.82132574158
61801236,3176933,48.79383333333333,-121.87266666666666,-0.8,1638221448.7999992,su,4.60836241978
61802006,3177113,48.803666666666665,-121.90366666666667,-0.8,1638461350.8199997,su,7.133611707
61802931,3177603,48.75533333333333,-121.85083333333333,-0.8,1638703501.540001,su,3.26444788857
61800147,3179903,48.75116666666667,-122.11283333333333,9.95,1641033139.709999,eq,21.888870158950002
61819136,3184903,48.674,-121.50883333333333,3.4,1646067436.3999977,eq,25.29129647738
61820746,3185958,48.79333333333334,-121.81816666666667,27.06,1646726125.6800003,lf,2.09557559376
61821736,3186328,48.903,-121.98433333333334,-0.7,1646983103.959999,eq,18.834289371449998
61822386,3186258,48.89516666666667,-121.9895,-0.67,1647287382.0099993,eq,18.44092516629
61822721,3186508,48.75083333333333,-121.83566666666667,30.96,1647441659.2199974,lf,2.9613961462900003
61817402,3188408,48.9045,-122.15133333333333,-0.66,1648590500.579998,px,28.471066522919998
61827001,3188893,48.7115,-122.1795,68.88,1648838475.0900002,eq,27.55185113271
61824032,3190433,48.6115,-121.96783333333333,2.59,1650381157.9799995,eq,21.24948473141
61833061,3190453,48.589,-121.97433333333333,-0.84,1650480925.8799973,px,23.65180874914
61834661,3191678,48.641333333333336,-121.729,-1.03,1651085110.8600006,px,16.16895569794
61836476,3191808,48.659666666666666,-122.0835,-0.67,1651608148.33,px,23.389421897200002
61844292,3196408,48.7615,-121.8455,-0.71,1655541626.9799995,lf,2.5333503148700003
61848577,3201658,48.73383333333334,-121.85416666666667,-0.15,1656800312.35,lf,5.27637680399
61849882,3204043,48.76116666666667,-121.831,-0.71,1657063771.58,lf,1.7965600000300002
61851207,3208013,48.779333333333334,-121.7965,-0.71,1657358766.0699997,lf,1.6135625293799998
61851512,3211413,48.82666666666667,-122.14083333333333,-0.32,1657451936.0900002,eq,24.47273436153
61852817,3214113,48.797,-121.8435,-0.97,1657737733.2000008,lf,3.16161392669
61862176,3198748,48.782666666666664,-121.85066666666667,-0.71,1657885591.62,lf,2.6219604469
61863091,3198988,48.74183333333333,-121.82933333333334,0.09,1658137778.5,lf,3.74063545874
61856207,3199798,48.77316666666667,-121.85966666666667,0.18,1658591584.9500008,lf,3.12492678915
61856452,3199458,48.77283333333333,-121.8485,-0.81,1658683358.0299997,lf,2.3080902016400002
61857632,3199948,48.79216666666667,-121.87483333333333,-0.57,1659003260.5099983,lf,4.66887076537
61866796,3200078,48.79066666666667,-121.86283333333333,-0.71,1659080204.119999,lf,3.80508596602
61867051,3215178,48.80166666666667,-121.87916666666666,-0.79,1659141595.6299992,lf,5.46448234946
61867296,3200243,48.75066666666667,-121.85216666666666,0.33,1659202774.46,lf,3.69230604527
61868306,3215268,48.799,-121.83133333333333,-0.92,1659383389.1499996,lf,2.91577250746
61859502,3200508,48.81633333333333,-121.8615,-0.63,1659453356.7299995,lf,5.67764105088
61859577,3201273,48.74633333333333,-121.874,-0.53,1659474349.67,lf,5.22021035724
61859667,3201228,48.769666666666666,-121.8335,-0.43,1659510208.08,lf,1.31317179843
61859687,3200593,48.8025,-121.85483333333333,-0.81,1659521742.2399998,lf,4.16444326079
61859842,3200763,48.74333333333333,-121.88016666666667,-0.7,1659562485.2199993,lf,5.7832004176
61860307,3215558,48.592166666666664,-122.08166666666666,6.06,1659685952.2199998,eq,28.11318671789
61860362,3201238,48.769666666666666,-121.86,0.47,1659708233.5100002,lf,3.19160191198
61860482,3201193,48.84733333333333,-121.8525,3.42,1659745369.369999,eq,8.50436814934
61860777,3201138,48.773,-121.85716666666667,-0.27,1659842133.04,lf,2.94238776008
61860987,3215668,48.760333333333335,-121.85066666666667,-0.24,1659923536.6399994,lf,2.92138357576
61861017,3201233,48.796,-121.85716666666667,-0.79,1659951322.6499977,lf,3.78713298785
61861227,3201538,48.781,-121.86083333333333,-0.83,1660011366.7700005,lf,3.28736462643
61862097,3201723,48.69133333333333,-121.83233333333334,26.51,1660190485.3999977,eq,9.3152719437
61862327,3201763,48.76983333333333,-121.8485,-0.71,1660240884.199997,lf,2.35850833182
61862602,3215768,48.771,-121.821,-0.7,1660304260.9099998,lf,0.47907032026
61863097,3201978,48.77733333333333,-121.8405,-0.67,1660422269.49,lf,1.7412819295100002
61863562,3215883,48.55433333333333,-122.04266666666666,-0.68,1660589946.8899994,px,29.58487332947
61863737,3202258,48.781,-121.87233333333333,-0.71,1660641367.2599983,lf,4.11609012725
61873091,3202318,48.8145,-121.8875,-0.52,1660755330.12,lf,6.81652890448
61873236,3202383,48.76283333333333,-121.84233333333333,-0.68,1660832663.6899986,lf,2.25758381621
61864472,3202483,48.60666666666667,-121.97266666666667,6.18,1660926912.1399994,eq,21.89396202135
61865167,3202788,48.7955,-121.81583333333333,4.51,1661179793.209999,lf,2.33747552091
61865502,3202958,48.76,-121.83866666666667,-0.67,1661281213.4199982,lf,2.25618103053
61866492,3203488,48.762,-121.7755,3.65,1661582542.25,lf,3.36584741239
61866727,3203468,48.794666666666664,-121.80483333333333,3.22,1661657007.6399999,lf,2.4197836385900002
61866942,3203638,48.78483333333333,-121.80583333333334,-0.65,1661765440.2399998,lf,1.4206853677900002
61876216,3203743,48.781666666666666,-121.86383333333333,-0.57,1661831273.33,lf,3.5188189260700002
61876681,3203888,48.78966666666667,-121.86733333333333,-0.78,1661977363.6800003,lf,4.0520253640699995
61868542,3217433,48.814,-121.8495,-0.82,1662186364.709999,lf,4.99270481741
61869422,3204818,48.7625,-121.8535,-0.25,1662562600.8199997,lf,2.98350111421
61869727,3204928,48.79233333333333,-121.80466666666666,0.12,1662660209.08,lf,2.18661607487
61879051,3205153,48.55,-121.97833333333334,-0.6,1662753435.1899986,px,27.64328723106
61879371,3205183,48.783833333333334,-121.821,-0.7,1662887326.2999992,lf,1.07483499466
61879811,3205343,48.788666666666664,-121.832,4.33,1663039287.77,lf,1.91440501436
61881046,3206153,48.771,-121.72766666666666,3.49,1663399016.42,lf,6.592566676770001
61874742,3206863,48.865,-121.793,2.07,1664166920.9699974,lf,10.21986481861
61875892,3209113,48.791666666666664,-121.8205,-0.71,1664517737.4099998,lf,1.92437056019
61876372,3207558,48.818666666666665,-122.168,-0.41,1664714824.4699974,eq,26.236836744370002
61876392,3207528,48.76133333333333,-121.82883333333334,-0.71,1664720097.1599998,lf,1.6956476443300001
61877282,3208318,48.741166666666665,-121.81866666666667,4.57,1665026257.0599995,lf,3.7084030447800003
61877912,3208738,48.76983333333333,-121.766,3.32,1665310063.8400002,lf,3.79906582092
61888711,3209733,48.7915,-121.84666666666666,-0.77,1666141731.2699986,lf,2.8745906107
61896246,3212763,48.69116666666667,-122.17166666666667,11.77,1669522986.1100006,eq,27.67314524291
61897216,3213298,48.75266666666667,-122.11183333333334,9.26,1670182279.6399994,eq,21.796340562820003
61904006,3218713,48.65533333333333,-121.624,7.21,1674776821.3099976,eq,19.43559049314
61906701,3284558,48.921166666666664,-121.9885,-0.5,1676458693.2599983,eq,20.59352497049
61899852,3221218,48.92016666666667,-121.98016666666666,-0.38,1677363787.579998,eq,20.13642933811
61900707,3221748,48.5735,-121.88033333333334,3.37,1678100767.3199997,eq,22.830374671279998
61915501,3223728,48.64416666666666,-121.93716666666667,2.1,1680409297.9499998,eq,16.97109481497
61916791,3224363,48.80616666666667,-121.90066666666667,-0.72,1680992176.4899979,eq,7.0721095508400005
61921986,3226478,48.71383333333333,-122.1755,12.68,1683331903.0499992,eq,27.20133187174
61915302,3305828,48.781333333333336,-121.84783333333333,-0.26,1684062061.7199974,eq,2.37622744079
61916907,3227643,48.761833333333335,-121.8195,-0.82,1684487650.209999,lf,1.41871053134
61916917,3227653,48.758833333333335,-121.83933333333333,-0.7,1684495549.8999996,lf,2.38384699102
61926831,3227838,48.77733333333333,-121.80183333333333,10.65,1684697195.71,lf,1.17256809826
61927191,3313808,48.770833333333336,-121.8575,-0.7,1684766122.5900002,su,2.9901523996300003
61918807,3307828,48.75833333333333,-121.84633333333333,-0.8,1684930659.8400002,su,2.79624375621
61918902,3228183,48.82516666666667,-121.84766666666667,-0.71,1684959512.5,lf,6.06270826104
61919977,3228528,48.762166666666666,-121.79733333333333,4.47,1685305592.5699997,lf,2.00347062529
61929966,3228783,48.793,-121.79066666666667,13.25,1685676491.209999,lf,2.83452585104
61930561,3229073,48.75866666666667,-121.83066666666667,3.51,1685935744.579998,lf,2.01997306952
61930856,3307888,48.7525,-121.82866666666666,-0.5,1686042765.4899998,su,2.5876784637
61931581,3308103,48.802,-121.824,-0.64,1686259547.7399998,su,3.09870709012
61931676,3308118,48.76916666666666,-121.78616666666667,24.74,1686282626.2299995,eq,2.35696097673
61932341,3230383,48.751666666666665,-121.81783333333334,4.37,1686536426.1399994,lf,2.53961102077
61933001,3229748,48.79633333333334,-121.8485,-0.52,1686716246.949997,lf,3.34448592205
61935041,3310703,48.781,-121.82166666666667,-0.76,1687443227.4699993,su,0.79389066156
61927067,3311138,48.73833333333333,-121.80783333333333,-0.49,1687670459.329998,su,4.0804561047900005
61936556,3311228,48.755,-121.826,-0.59,1687830753.2799997,su,2.26294638221
61936986,3311383,48.83116666666667,-121.92783333333334,-0.94,1687974950.25,su,10.2840394745
61937306,3231233,48.866,-121.91016666666667,3.78,1688055239.380001,eq,12.25340129476
61928807,3315153,48.746,-121.71633333333334,-0.62,1688182267.3499985,su,8.06480708203
61938266,3315158,48.75683333333333,-121.83683333333333,-0.5,1688501319.46,su,2.43781943421
61938606,3315163,48.76133333333333,-121.809,-0.5,1688640082.0200005,su,1.58342856317
61938866,3313303,48.650333333333336,-121.95883333333333,-0.43,1688760851,px,17.3002164237
61939256,3315633,48.7515,-121.82316666666667,-0.62,1688953127.1599998,su,2.59506165526
61939941,3315628,48.770833333333336,-121.82116666666667,-0.5,1689162376.2999992,su,0.5012719716799999
61931867,3245773,48.7525,-121.83866666666667,4.54,1689391122.2399998,lf,2.91136963705
61932342,3316763,48.7445,-121.82666666666667,-0.5,1689602803.2399998,su,3.4079845205400003
61933037,3246063,48.775666666666666,-121.81033333333333,-0.31,1689719037.6399994,lf,0.52111351531
61933492,3318148,48.740833333333335,-121.738,-0.78,1689860322.1599998,su,6.9229517018
61942576,3318153,48.74283333333333,-121.839,-0.64,1689933950.4499989,su,3.86910905738
61942861,3318163,48.74883333333333,-121.78833333333333,-0.66,1690014201.2399979,su,3.5568134819000004
61943246,3318198,48.7765,-121.8475,-0.5,1690185204.2999992,su,2.23813099293
61943701,3318243,48.755833333333335,-121.81783333333334,-0.5,1690284693.77,su,2.07635222064
61944311,3318248,48.75033333333333,-121.81983333333334,-0.5,1690460442.3999996,su,2.6944216933600003
61944556,3318258,48.75483333333333,-121.841,-0.62,1690514879.8199997,su,2.80080298167
61936237,3318263,48.8625,-121.89033333333333,-0.62,1690719809.9299998,su,11.163029268719999
61937302,3318453,48.75116666666667,-121.8255,-0.5,1690977911.3199997,su,2.66557061651
61937357,3318458,48.7585,-121.8395,-0.59,1690993960.3899994,su,2.41935966811
61937972,3318463,48.75333333333333,-121.83983333333333,-0.78,1691163403.9799995,su,2.88257758025
61938077,3320388,48.6395,-121.951,1.41,1691186114.0599976,eq,17.954198326009998
61938222,3318468,48.7675,-121.81783333333334,-0.68,1691218205.4699974,su,0.77982793097
61938237,3235458,48.62683333333333,-121.95583333333333,1.01,1691223237.039999,eq,19.33361205106
61938537,3234743,48.62716666666667,-121.9505,1.25,1691299002.4799995,eq,19.09747847606
61938557,3235168,48.62733333333333,-121.95933333333333,1.5,1691312984,eq,19.42392789939
61938787,3320493,48.757333333333335,-121.82966666666667,-0.68,1691381714.6699982,su,2.11761532135
61939222,3318473,48.7745,-121.83066666666667,-0.68,1691436857.869999,su,0.98982087029
61939242,3235763,48.868833333333335,-121.63383333333333,-1.18,1691438136.7299995,eq,17.06922595076
61948641,3235363,48.622166666666665,-121.97866666666667,10.34,1691598732.3199997,eq,20.69400799943
61940602,3236283,48.78666666666667,-121.80466666666666,1.76,1691794482.3899994,lf,1.63678016966
61940977,3236133,48.754666666666665,-121.83616666666667,-1,1691929063.2199993,lf,2.6093598289699997
61941392,3235963,48.761,-121.83566666666667,-1,1692106366.9899998,lf,2.0240179289899998
61941587,3236333,48.769,-121.76966666666667,-0.96,1692165918.8799973,lf,3.5470942604699998
61941657,3236233,48.83883333333333,-121.674,-1.33,1692210957.0699997,eq,12.72109271181
61941817,3236278,48.75983333333333,-121.84116666666667,-0.71,1692264469.7999992,lf,2.4008928746400002
61942152,3236538,48.7841,-121.9014,-1.596,1692375422.7344213,su,6.27965180958
61942752,3237008,48.76583333333333,-121.8455,-0.99,1692505958.6799994,lf,2.29268517878
61943037,3244343,48.798,-121.84116666666667,-0.75,1692621475.9699993,lf,3.15138733309
61943217,3244388,48.79783333333334,-121.79583333333333,-0.65,1692688871.7299995,lf,3.03286109846
61943572,3237328,48.745333333333335,-121.84166666666667,-0.39,1692802865.8199997,lf,3.7089170014699997
61953621,3237353,48.800666666666665,-121.84466666666667,-1.01,1693097835.3400002,lf,3.54132896604
61954101,3244398,48.762,-121.82533333333333,-0.96,1693208012.0899997,lf,1.5131922931500001
61945642,3237698,48.758,-121.83716666666666,-0.65,1693303288.33,lf,2.3497459163100003
61947442,3238198,48.74766666666667,-121.84566666666667,-0.16,1693579926.1899986,lf,3.64479281875
61947572,3238148,48.715,-121.863,-0.48,1693606457.7399979,lf,7.424712862850001
61956746,3238328,48.766333333333336,-121.81133333333334,-0.99,1693722441.7599983,lf,1.0053636268100001
61957006,3239208,48.775,-121.8555,2.29,1693825401.039997,lf,2.81564442071
61957101,3243008,48.74283333333333,-121.84733333333334,0.95,1693857590.209999,lf,4.160474423339999
61957606,3238728,48.667,-122.02666666666667,5.67,1694011030.5699997,eq,19.5052695563
61958071,3239548,48.82666666666667,-121.82666666666667,-0.8,1694147301.209999,eq,5.842776584919999
61949892,3239258,48.772333333333336,-121.84516666666667,-1.01,1694381885.2199974,lf,2.06971018017
61960561,3240428,48.781333333333336,-121.84933333333333,-0.67,1695003362.9399986,lf,2.48093351202
61961741,3241093,48.837666666666664,-121.85016666666667,-0.76,1695431928.1000004,lf,7.430195531170001
61953862,3241803,48.75483333333333,-121.84916666666666,-0.69,1695883021.3400002,lf,3.21027984675
61963166,3242293,48.76166666666667,-121.83316666666667,-0.69,1696090077.83,lf,1.84779327531
61964291,3243243,48.75683333333333,-121.84316666666666,-0.66,1696535315.8499994,lf,2.73929672762
61964706,3243428,48.7595,-121.837,-0.34,1696688925.08,lf,2.2138436261799996
61964861,3243468,48.70516666666666,-121.87266666666666,31.02,1696732904.289999,eq,8.72301211675
61965106,3243658,48.768166666666666,-121.8345,-0.74,1696853923.0499992,lf,1.45366771499
61965641,3244288,48.7595,-121.8425,0.13,1697144747.7999992,lf,2.4983169139
61965646,3244293,48.77883333333333,-121.83666666666667,-0.29,1697144860.8899994,lf,1.50974065354
61958472,3245743,48.767,-121.83166666666666,-0.68,1697924635.5100002,lf,1.35146039871
61959227,3246458,48.62383333333333,-122.01666666666667,-1.11,1698274549.2999992,eq,22.27804741055
61959357,3246758,48.757666666666665,-122.153,10.57,1698319911.8500004,eq,24.756799779780003
61960237,3247053,48.782833333333336,-121.84266666666667,-0.68,1698582388.87,lf,2.08853975192
61971021,3248068,48.76583333333333,-121.833,-0.8,1699360577.9300003,lf,1.50923055886
61971676,3248353,48.75,-121.829,-0.12,1699674597.2999992,lf,2.85930884974
61972281,3248868,48.78333333333333,-121.88883333333334,-0.03,1700054381.0199995,lf,5.35555761065
61973211,3249123,48.615,-121.984,7.36,1700477172.9099998,eq,21.57281216126
61966522,3314083,48.7838,-121.9009,-2.675,1701919782.11874,su,6.23784273187
61980231,3253238,48.7455,-121.8465,0.65,1705500252.709999,lf,3.87826382327
61980686,3253758,48.7515,-121.835,0.38,1705912749.8799973,lf,2.8730516559100003
61980716,3253638,48.63883333333333,-122.022,1.54,1705946860.2999992,eq,21.32637635721
61981506,3259158,48.754333333333335,-121.82883333333334,-0.66,1706654581.5699997,lf,2.40017866781
61983091,3256253,48.760666666666665,-121.83883333333333,-0.66,1707926098.3099995,lf,2.21258835804
61984826,3257508,48.756166666666665,-121.82983333333334,2.4,1708954200.8899994,lf,2.24033592507
61987246,3258953,48.7665,-121.84966666666666,-0.67,1709563117.4399996,lf,2.5469660322
61980642,3266668,48.7445,-121.84266666666667,0.13,1710206109.0999985,lf,3.82567409493
61990451,3267458,48.756166666666665,-121.84883333333333,-0.65,1710827514.3499985,lf,3.09266928715
61991956,3262818,48.788666666666664,-121.85616666666667,-0.66,1711256875,lf,3.2684462296900003
61985207,3268768,48.772,-121.81516666666667,-0.79,1711764525.1499996,lf,0.31564026961
61503063,3274023,48.76133333333333,-121.8435,-0.84,1712221722.0299997,lf,2.4252227503499997
61987907,3313568,48.7465,-121.8375,-0.68,1712828316.9499998,su,3.45296080841
61997621,3266338,48.805,-121.80183333333333,-0.5173780000000001,1713437558.1499996,su,3.5747811555399998
61999706,3267828,48.8008,-121.9201,-1.5905799999999999,1714043741.2160187,su,8.10726057381
61994347,3268988,48.76,-121.808,1.22,1714888266.079998,lf,1.74856384974
61996302,3270383,48.8255,-121.87383333333334,16.45,1715329038,lf,7.03391049589
61996422,3270758,48.75083333333333,-122.08766666666666,9.33,1715370267.16,eq,20.057796921869997
61996427,3270763,48.63483333333333,-122.0615,11.41,1715371219.289997,eq,23.76034706338
61996817,3313593,48.74283333333333,-121.81883333333333,-0.59,1715458929.209999,su,3.5235406265
61998902,3271143,48.74783333333333,-121.84866666666667,-0.68,1715994266.8099976,su,3.76113170442
61999162,3271063,48.73883333333333,-121.83466666666666,-0.82,1716139310.4399986,lf,4.16905425896
62008611,3313618,48.757333333333335,-121.849,-0.81,1716540147.02,su,3.01818345747
62008936,3271823,48.739,-121.83416666666666,-0.5,1716655994.9300003,su,4.14019916
62009721,3272028,48.794,-122.2045,13.62,1716880193.5100002,eq,28.54409656917
62005052,3273303,48.762166666666666,-121.82633333333334,-0.68,1717805946.1100006,su,1.52704662956
62005492,3273378,48.74516666666667,-121.83016666666667,-0.53,1717928553.9299998,lf,3.3984729588099998
62006457,3276138,48.752,-121.84416666666667,-0.67,1718186120.2599983,lf,3.19233878654
62006687,3274183,48.787333333333336,-121.84433333333334,1,1718257512.5,lf,2.45216369121
62007192,3273903,48.75216666666667,-121.83866666666667,-0.81,1718396784.0299988,lf,2.94259068589
62008052,3275243,48.747,-121.84833333333333,0.68,1718606795.17,lf,3.81989778509
62008057,3275198,48.756166666666665,-121.83733333333333,-0.62,1718606950.3600006,lf,2.51937439572
62008072,3274758,48.69616666666667,-121.96133333333333,6.95,1718616689.6499999,eq,13.721874355690002
62016661,3275213,48.76433333333333,-121.83416666666666,-0.55,1718746887.28,lf,1.6833716197900002
